episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
35,39.2300,19,5,0,5,1,1.0000,10,3,50.368836,237.440063
36,38.4200,26,4,1,5,1,0.8000,6,2,53.319110,273.054395
37,-11.3900,33,4,1,5,1,0.8000,15,3,61.961221,198.990500
38,59.4100,13,5,0,5,1,1.0000,5,4,59.048195,252.302036
39,49.4000,20,5,0,5,1,1.0000,8,3,63.966405,204.854785
40,23.6300,29,5,0,5,1,1.0000,13,3,61.699067,185.447510
41,53.7100,23,5,0,5,1,1.0000,7,3,61.294492,199.646017
42,-21.7200,44,4,1,5,1,0.8000,14,6,58.242506,190.033604
43,54.0900,17,5,0,5,1,1.0000,7,3,64.709100,247.758505
44,54.2500,15,5,0,5,1,1.0000,7,3,64.454604,181.654462
45,69.5400,12,5,0,5,1,1.0000,4,3,62.992207,239.948792
46,14.0100,23,4,1,5,1,0.8000,10,3,65.263931,279.690744
47,74.0500,15,5,0,5,1,1.0000,3,3,62.648627,177.406422
48,19.0300,29,4,1,5,1,0.8000,10,2,63.424796,160.147742
49,43.6100,23,5,0,5,1,1.0000,8,4,62.732863,150.880048
50,69.3500,15,5,0,5,1,1.0000,6,1,63.864521,177.104819
51,43.7800,24,4,1,5,1,0.8000,5,2,61.238896,180.974548
52,13.9300,29,4,1,5,1,0.8000,12,1,62.093702,128.322162
53,18.5400,42,4,1,5,1,0.8000,10,2,61.003399,164.068359
54,-1.5000,30,4,1,5,1,0.8000,12,4,57.563209,207.499719
55,49.1600,18,5,0,5,1,1.0000,8,3,55.862622,202.654776
56,28.5900,27,4,1,5,1,0.8000,8,2,53.804195,150.135724
57,13.3100,33,4,1,5,1,0.8000,10,3,54.596125,205.864258
58,63.9100,23,5,0,5,1,1.0000,5,3,54.773691,196.051102
59,19.3100,23,4,1,5,1,0.8000,12,0,54.110251,151.441367
60,44.2600,18,5,0,5,1,1.0000,8,4,54.159352,153.187219
61,54.3900,17,5,0,5,1,1.0000,7,3,55.721983,144.070656
62,44.3900,17,5,0,5,1,1.0000,9,3,59.936365,133.857903
63,23.6000,30,5,0,5,1,1.0000,13,3,59.501367,177.403860
64,54.5100,13,5,0,5,1,1.0000,7,3,59.367786,124.621697
65,73.9600,18,5,0,5,1,1.0000,4,2,52.920610,156.239005
66,-11.5100,37,4,1,5,1,0.8000,17,1,59.847294,137.834439
67,54.2100,23,5,0,5,1,1.0000,6,4,58.465852,157.661833
68,23.3600,38,5,0,5,1,1.0000,12,4,58.450250,131.391750
69,59.5500,15,5,0,5,1,1.0000,6,3,59.247846,144.196262
70,74.7600,8,5,0,5,1,1.0000,4,2,56.459615,137.762782
71,59.3900,17,5,0,5,1,1.0000,6,3,56.960555,99.979823
72,54.2600,18,5,0,5,1,1.0000,8,2,53.085207,84.505002
73,43.8200,26,5,0,5,1,1.0000,7,5,49.726550,161.216704
74,-1.1700,29,3,2,5,1,0.6000,9,2,51.360512,98.858340
75,39.2500,25,5,0,5,1,1.0000,10,3,52.352108,143.076347
76,33.5400,32,5,0,5,1,1.0000,9,5,53.619849,68.522845
77,64.4200,16,5,0,5,1,1.0000,7,1,54.808282,113.622006
78,38.6800,24,5,0,5,1,1.0000,11,2,52.633377,148.246968
79,44.0500,25,5,0,5,1,1.0000,11,1,49.162106,94.990662
80,73.3900,17,5,0,5,1,1.0000,1,5,49.794913,126.868570
81,33.7400,32,4,1,5,1,0.8000,8,1,47.137593,102.087138
82,49.3300,19,4,1,5,1,0.8000,4,2,47.594363,117.694780
83,49.4200,16,5,0,5,1,1.0000,8,3,50.799606,112.302501
84,64.3500,15,5,0,5,1,1.0000,5,3,39.614238,88.831549
85,24.0200,26,4,1,5,1,0.8000,9,2,41.799741,81.481122
86,64.1200,16,5,0,5,1,1.0000,6,2,47.686439,78.043149
87,59.6700,11,5,0,5,1,1.0000,6,3,44.367821,111.139800
88,38.6600,28,5,0,5,1,1.0000,10,3,44.779840,65.979978
89,53.9600,18,5,0,5,1,1.0000,5,5,45.877938,78.532942
90,3.7300,29,4,1,5,1,0.8000,12,3,42.160246,83.696514
91,49.3200,16,5,0,5,1,1.0000,8,3,45.739171,71.163009
92,73.8500,15,5,0,5,1,1.0000,4,2,42.572138,108.882617
93,64.6700,11,5,0,5,1,1.0000,6,2,39.531884,107.384512
94,53.9400,22,5,0,5,1,1.0000,9,1,39.778396,141.335133
95,44.2000,20,5,0,5,1,1.0000,9,3,44.762367,157.016566
96,18.9100,23,4,1,5,1,0.8000,9,3,39.859345,122.429233
97,69.7300,9,5,0,5,1,1.0000,4,3,44.510065,178.476585
98,28.5100,33,5,0,5,1,1.0000,13,2,41.305956,136.092561
99,79.4400,12,5,0,5,1,1.0000,3,2,44.399191,117.751660
100,3.3600,38,4,1,5,1,0.8000,13,2,43.462657,124.861694
101,13.6900,27,4,1,5,1,0.8000,9,4,44.641809,103.936784
102,49.1600,18,5,0,5,1,1.0000,8,3,43.320763,107.932735
103,24.0700,21,4,1,5,1,0.8000,7,4,43.203797,138.637314
104,28.5600,38,5,0,5,1,1.0000,13,2,41.230055,105.784364
105,49.1700,21,5,0,5,1,1.0000,8,3,42.790265,56.913699
106,64.3500,15,5,0,5,1,1.0000,6,2,41.044535,105.274060
107,69.2800,14,5,0,5,1,1.0000,4,3,42.433128,125.356870
108,59.4900,17,5,0,5,1,1.0000,7,2,43.094768,104.768156
109,59.2500,15,5,0,5,1,1.0000,7,2,44.381801,127.862507
110,44.0700,21,5,0,5,1,1.0000,9,3,41.772668,98.108075
111,8.7400,32,4,1,5,1,0.8000,11,3,36.732577,86.599310
112,18.6200,26,4,1,5,1,0.8000,11,1,35.099520,102.930144
113,13.8600,28,4,1,5,1,0.8000,10,3,41.359552,86.936515
114,74.3500,15,5,0,5,1,1.0000,3,3,40.177025,117.778216
115,68.8800,14,5,0,5,1,1.0000,3,4,36.668809,132.606976
116,-2.5300,41,4,1,5,1,0.8000,14,3,37.237755,70.915555
117,49.0800,24,5,0,5,1,1.0000,9,2,36.638247,75.886547
118,59.3800,14,5,0,5,1,1.0000,5,4,43.654486,99.253437
119,69.1800,14,5,0,5,1,1.0000,4,3,38.546997,121.451273
120,18.6100,33,5,0,5,1,1.0000,15,2,39.118456,107.092155
121,44.3600,18,4,1,5,1,0.8000,5,2,38.735908,72.187516
122,49.3700,21,5,0,5,1,1.0000,10,1,37.722114,174.545199
123,13.6300,29,4,1,5,1,0.8000,10,3,37.329461,79.609744
124,68.9900,17,5,0,5,1,1.0000,4,3,36.458183,73.467416
125,69.3700,11,5,0,5,1,1.0000,3,4,35.264948,64.242220
126,13.9100,23,4,1,5,1,0.8000,9,4,36.100715,92.090642
127,23.1700,41,5,0,5,1,1.0000,12,4,37.283413,118.360345
128,28.8700,21,4,1,5,1,0.8000,6,4,36.463975,90.433266
129,74.3100,13,5,0,5,1,1.0000,3,3,42.018732,99.149184
130,29.3900,17,4,1,5,1,0.8000,9,1,36.779379,74.175117
131,44.2000,20,5,0,5,1,1.0000,9,3,38.755727,93.323975
132,69.4700,11,5,0,5,1,1.0000,4,3,38.723581,130.615493
133,23.5500,35,5,0,5,1,1.0000,13,3,37.512164,109.607050
134,69.4700,11,5,0,5,1,1.0000,3,4,33.597377,133.226102
135,79.6600,8,5,0,5,1,1.0000,2,3,41.053469,123.454863
136,38.5700,31,5,0,5,1,1.0000,9,4,39.245857,100.976344
137,68.7900,17,5,0,5,1,1.0000,5,2,35.414793,139.414507
138,3.6800,34,4,1,5,1,0.8000,12,3,42.057430,119.982742
139,33.4800,34,5,0,5,1,1.0000,11,3,36.154171,102.088219
140,33.5100,33,5,0,5,1,1.0000,9,5,37.378253,91.599240
141,18.6000,30,4,1,5,1,0.8000,9,3,36.330310,140.416260
142,79.7000,10,5,0,5,1,1.0000,3,2,41.132020,99.309999
143,34.1000,20,4,1,5,1,0.8000,8,1,33.313774,91.077713
144,38.5700,31,5,0,5,1,1.0000,10,3,39.958350,115.831187
145,69.6400,12,5,0,5,1,1.0000,4,3,34.662483,85.477817
146,64.3300,19,5,0,5,1,1.0000,7,1,36.384150,124.724591
147,37.6100,43,5,0,5,1,1.0000,10,3,38.709711,120.414488
148,48.7300,29,5,0,5,1,1.0000,8,3,35.018640,91.629156
149,69.4400,12,5,0,5,1,1.0000,5,2,37.008589,110.563844
150,28.9200,26,5,0,5,1,1.0000,13,2,34.265198,155.029266
151,53.8600,28,5,0,5,1,1.0000,9,1,36.301486,100.154303
152,44.1200,26,5,0,5,1,1.0000,9,3,35.007293,112.618531
153,44.0000,20,4,1,5,1,0.8000,5,2,36.230711,114.316752
154,2.8600,48,4,1,5,1,0.8000,14,1,34.087584,109.778020
155,49.2000,20,4,1,5,1,0.8000,5,1,34.427520,85.175880
156,28.3600,38,5,0,5,1,1.0000,11,4,32.827872,118.930675
157,33.1500,35,5,0,5,1,1.0000,12,2,38.405297,103.595554
158,39.3000,20,4,1,5,1,0.8000,5,3,31.591770,84.536816
159,59.0300,19,5,0,5,1,1.0000,5,4,32.792733,98.108675
160,48.2700,31,5,0,5,1,1.0000,8,3,33.048204,77.612576
161,69.1200,16,5,0,5,1,1.0000,5,2,30.103589,117.473403
162,23.7500,25,4,1,5,1,0.8000,9,2,31.737222,99.603397
163,59.1200,16,5,0,5,1,1.0000,5,4,31.308737,75.098259
164,-37.4200,54,3,2,5,1,0.6000,15,3,31.083165,83.311809
165,39.2600,18,4,1,5,1,0.8000,6,2,29.185035,78.008332
166,69.3100,13,5,0,5,1,1.0000,4,3,34.539014,121.399608
167,17.4700,41,4,1,5,1,0.8000,10,3,30.956456,81.456824
168,64.3500,15,5,0,5,1,1.0000,4,4,30.347736,106.226564
169,58.8800,24,5,0,5,1,1.0000,7,2,27.422944,115.729202
170,-12.8500,45,4,1,5,1,0.8000,16,3,30.774513,103.379637
171,48.3300,29,5,0,5,1,1.0000,9,2,27.116332,87.392676
172,-38.3700,59,4,1,5,1,0.8000,21,3,32.268627,92.407558
173,23.2200,26,4,1,5,1,0.8000,9,2,30.439437,137.204727
174,-21.6000,50,4,1,5,1,0.8000,17,3,28.689237,151.380019
175,38.7600,28,5,0,5,1,1.0000,9,4,27.984170,129.873665
176,64.4100,13,5,0,5,1,1.0000,5,3,26.897915,148.683353
177,-33.3800,56,3,2,5,1,0.6000,17,1,26.112816,115.119505
178,-6.2800,36,4,1,5,1,0.8000,12,5,26.535644,88.334979
179,63.4900,27,5,0,5,1,1.0000,6,2,26.842977,105.616197
180,64.1600,18,5,0,5,1,1.0000,6,2,28.123432,89.016871
181,57.7500,35,5,0,5,1,1.0000,8,1,27.495938,138.614784
182,74.4700,11,5,0,5,1,1.0000,2,4,23.906569,114.104292
183,39.1200,26,5,0,5,1,1.0000,11,2,25.095541,162.270486
184,64.4800,14,5,0,5,1,1.0000,6,2,23.719149,129.054308
185,38.8300,29,5,0,5,1,1.0000,9,4,26.954151,130.597646
186,69.0000,20,5,0,5,1,1.0000,4,3,27.558860,143.653453
187,59.3800,14,5,0,5,1,1.0000,6,3,30.711063,106.095633
188,53.0900,27,5,0,5,1,1.0000,5,5,26.299524,162.787465
189,63.2100,23,5,0,5,1,1.0000,5,3,26.816535,149.501878
190,12.4200,46,4,1,5,1,0.8000,13,1,24.731135,89.355212
191,69.2100,13,5,0,5,1,1.0000,3,4,23.279008,108.182279
192,69.3700,11,5,0,5,1,1.0000,4,3,22.818589,134.321947
193,39.1500,25,5,0,5,1,1.0000,11,2,25.366084,211.546806
194,73.9900,17,5,0,5,1,1.0000,3,3,26.180719,172.830019
195,63.8000,20,5,0,5,1,1.0000,5,3,26.726029,123.214491
196,59.2600,18,5,0,5,1,1.0000,7,2,22.288987,191.205634
197,19.0400,22,4,1,5,1,0.8000,8,4,25.940570,148.858618
198,29.2300,19,4,1,5,1,0.8000,7,3,29.676197,132.245816
199,3.6000,40,5,0,5,1,1.0000,16,4,22.482507,141.296492
200,53.9800,24,5,0,5,1,1.0000,7,3,19.474386,169.314594
201,58.3000,30,5,0,5,1,1.0000,6,3,24.374239,87.535030
202,63.8600,18,5,0,5,1,1.0000,5,3,23.305027,98.583192
203,79.7600,8,5,0,5,1,1.0000,3,2,20.815240,97.237053
204,79.3400,12,5,0,5,1,1.0000,4,1,21.014328,128.810933
205,38.0000,30,4,1,5,1,0.8000,7,1,22.323333,131.543401
206,69.2800,14,5,0,5,1,1.0000,5,2,21.165553,145.531796
207,59.2600,18,5,0,5,1,1.0000,7,2,23.866125,111.585207
208,12.4300,49,5,0,5,1,1.0000,16,2,22.866481,102.077331
209,73.7900,17,5,0,5,1,1.0000,4,2,20.271771,132.351574
210,44.2700,21,5,0,5,1,1.0000,9,3,20.489791,116.801497
211,74.3400,12,5,0,5,1,1.0000,4,2,25.720759,159.426836
212,54.0200,26,5,0,5,1,1.0000,7,3,23.501058,72.515536
213,43.4000,40,5,0,5,1,1.0000,10,2,22.196416,97.334639
214,23.4400,42,5,0,5,1,1.0000,15,1,21.693502,147.529320
215,74.5700,11,5,0,5,1,1.0000,4,2,22.573343,142.283795
216,68.8400,22,5,0,5,1,1.0000,6,1,21.017974,104.349495
217,8.3500,35,4,1,5,1,0.8000,11,3,21.017335,109.574030
218,48.1400,32,4,1,5,1,0.8000,6,0,20.154219,109.411118
219,69.1700,21,5,0,5,1,1.0000,4,3,21.842621,125.209493
220,59.1100,23,5,0,5,1,1.0000,7,2,19.612960,95.633932
221,33.6600,38,5,0,5,1,1.0000,13,1,22.539273,176.688921
222,64.3500,15,5,0,5,1,1.0000,7,1,18.878126,198.226897
223,54.4300,19,5,0,5,1,1.0000,8,2,22.637266,141.868069
224,54.2800,24,5,0,5,1,1.0000,8,2,19.878290,136.627887
225,69.5400,12,5,0,5,1,1.0000,4,3,23.875892,153.669232
226,64.3600,18,5,0,5,1,1.0000,4,4,18.774662,100.582279
227,68.9200,16,5,0,5,1,1.0000,5,2,20.820867,154.859885
228,64.0000,20,5,0,5,1,1.0000,7,1,17.522549,133.552644
229,79.7600,8,5,0,5,1,1.0000,3,2,22.820882,119.225829
230,33.8700,31,4,1,5,1,0.8000,8,1,17.927118,167.492206
231,64.3500,15,5,0,5,1,1.0000,6,2,18.508515,168.982552
232,64.0300,19,5,0,5,1,1.0000,4,4,21.280459,111.153026
233,69.7600,8,5,0,5,1,1.0000,3,4,15.053785,153.214792
234,49.4200,16,5,0,5,1,1.0000,8,3,20.706405,131.094136
235,-23.9500,75,4,1,5,1,0.8000,20,1,18.882299,93.002660
236,74.1600,18,5,0,5,1,1.0000,5,1,22.476984,125.307225
237,69.4200,16,5,0,5,1,1.0000,4,3,18.091174,143.697459
238,79.2600,18,5,0,5,1,1.0000,4,1,19.317329,169.510109
239,79.3400,12,5,0,5,1,1.0000,3,2,13.333511,139.216548
240,13.3600,48,5,0,5,1,1.0000,16,2,19.206018,129.851748
241,79.3700,11,5,0,5,1,1.0000,4,1,16.318937,131.591034
242,53.8800,24,5,0,5,1,1.0000,8,2,15.918050,164.975996
243,64.0600,18,5,0,5,1,1.0000,5,3,20.448848,118.809506
244,74.5100,13,5,0,5,1,1.0000,4,2,19.399541,106.832176
245,49.2400,22,5,0,5,1,1.0000,10,1,17.451536,151.051846
246,69.3800,14,5,0,5,1,1.0000,4,3,22.171533,131.328300
247,64.0600,18,5,0,5,1,1.0000,4,4,18.189097,113.323911
248,69.0500,15,5,0,5,1,1.0000,5,2,19.382501,144.530649
249,48.9700,21,5,0,5,1,1.0000,9,2,17.222958,100.839963
250,58.2300,29,5,0,5,1,1.0000,6,3,15.611337,112.920926
251,53.8800,24,5,0,5,1,1.0000,7,3,16.976818,114.320198
252,17.3100,43,4,1,5,1,0.8000,12,1,17.139567,133.810669
253,69.4200,16,5,0,5,1,1.0000,5,2,16.554013,142.714015
254,54.2300,19,5,0,5,1,1.0000,7,3,19.069218,138.466550
255,59.0800,24,5,0,5,1,1.0000,7,2,17.119308,143.765057
256,74.5700,11,5,0,5,1,1.0000,4,2,16.420426,126.557413
257,64.4900,17,5,0,5,1,1.0000,6,2,14.991914,138.969789
258,79.4700,11,5,0,5,1,1.0000,3,2,18.993856,114.130456
259,74.4700,11,5,0,5,1,1.0000,3,3,21.052004,128.722993
260,69.4800,14,5,0,5,1,1.0000,4,3,16.736722,139.991508
261,78.9500,15,5,0,5,1,1.0000,3,2,16.525812,138.489664
262,79.3500,15,5,0,5,1,1.0000,3,2,20.909686,120.333838
263,69.1900,17,5,0,5,1,1.0000,6,1,15.032127,107.856600
264,8.5700,41,4,1,5,1,0.8000,14,0,13.330749,132.294923
265,49.1500,25,5,0,5,1,1.0000,10,1,16.509171,156.827184
266,74.3800,14,5,0,5,1,1.0000,4,2,13.891536,125.515604
267,79.0600,18,5,0,5,1,1.0000,3,2,14.497289,124.400917
268,64.2800,14,5,0,5,1,1.0000,4,4,14.170581,108.963954
269,53.5500,25,5,0,5,1,1.0000,7,3,15.731190,161.884024
270,68.8100,23,5,0,5,1,1.0000,6,1,13.635034,130.597688
271,74.6100,13,5,0,5,1,1.0000,5,1,21.034640,116.952036
272,74.4400,12,5,0,5,1,1.0000,4,2,13.122213,146.713264
273,79.5000,10,5,0,5,1,1.0000,4,1,17.210475,154.082860
274,63.5000,30,5,0,5,1,1.0000,6,2,15.368152,166.250803
275,43.7100,23,4,1,5,1,0.8000,4,3,12.557256,109.532599
276,79.5300,9,5,0,5,1,1.0000,3,2,12.406864,141.815393
277,69.0600,18,5,0,5,1,1.0000,5,2,15.434924,99.317812
278,79.6600,8,5,0,5,1,1.0000,3,2,11.652682,134.170708
279,78.4500,25,5,0,5,1,1.0000,4,1,13.171878,138.538809
280,18.3200,46,5,0,5,1,1.0000,15,2,12.562853,100.114798
281,74.2500,15,5,0,5,1,1.0000,5,1,14.857992,192.923013
282,63.8100,23,5,0,5,1,1.0000,5,3,15.492889,159.678479
283,69.6000,10,5,0,5,1,1.0000,3,4,16.436426,112.601529
284,59.1000,20,5,0,5,1,1.0000,7,2,15.322407,153.496339
285,39.3900,17,4,1,5,1,0.8000,5,3,12.866107,128.159964
286,58.5600,28,5,0,5,1,1.0000,7,2,12.725381,127.354266
287,59.4200,16,5,0,5,1,1.0000,6,3,12.792571,122.444525
288,43.5100,33,5,0,5,1,1.0000,9,3,13.294936,128.136757
289,68.7000,30,5,0,5,1,1.0000,6,1,12.309491,98.309506
290,58.3800,34,5,0,5,1,1.0000,7,2,12.509654,96.346251
291,73.8800,24,5,0,5,1,1.0000,5,1,12.198391,139.767439
292,74.3400,12,5,0,5,1,1.0000,4,2,14.644684,160.699454
293,43.3200,36,5,0,5,1,1.0000,9,3,13.783085,107.568994
294,79.6000,10,5,0,5,1,1.0000,3,2,12.440319,141.756699
295,73.7500,15,5,0,5,1,1.0000,3,3,11.664365,128.269980
296,74.2300,19,5,0,5,1,1.0000,5,1,14.192330,188.001469
297,59.3200,16,5,0,5,1,1.0000,5,4,12.366667,99.214716
298,69.7600,8,5,0,5,1,1.0000,4,3,14.960622,101.120352
299,69.3200,16,5,0,5,1,1.0000,4,3,11.129713,91.550221
300,73.2000,30,5,0,5,1,1.0000,4,2,13.492951,113.828952
301,53.8200,36,5,0,5,1,1.0000,8,2,12.881591,137.501321
302,69.3200,16,5,0,5,1,1.0000,4,3,10.956223,124.916417
303,74.1400,22,5,0,5,1,1.0000,4,2,12.775643,89.711552
304,69.0500,25,5,0,5,1,1.0000,5,2,11.133946,94.666990
305,34.0100,23,4,1,5,1,0.8000,7,2,14.484091,197.634189
306,48.3500,45,5,0,5,1,1.0000,9,2,10.904986,111.282794
307,68.9500,25,5,0,5,1,1.0000,7,0,12.282756,173.154250
308,18.6700,41,4,1,5,1,0.8000,9,3,11.910089,90.621819
309,58.2900,37,5,0,5,1,1.0000,8,1,10.679129,143.794189
310,68.6100,33,5,0,5,1,1.0000,5,2,10.892644,89.558113
311,74.1200,16,5,0,5,1,1.0000,5,1,11.843389,82.178494
312,59.1000,20,5,0,5,1,1.0000,6,3,12.092051,84.812863
313,38.7800,34,4,1,5,1,0.8000,7,1,12.222833,129.727983
314,73.8200,26,5,0,5,1,1.0000,5,1,11.073333,166.454738
315,69.1100,23,5,0,5,1,1.0000,5,2,7.670448,94.354145
316,79.2800,14,5,0,5,1,1.0000,3,2,9.865031,106.075999
317,69.3500,15,5,0,5,1,1.0000,4,3,10.708022,118.716461
318,68.9100,23,5,0,5,1,1.0000,6,1,12.318819,110.127867
319,79.1800,14,5,0,5,1,1.0000,3,2,7.688886,83.689793
320,74.4800,14,5,0,5,1,1.0000,4,2,9.313537,69.440157
321,64.5100,13,5,0,5,1,1.0000,5,3,8.774530,80.710927
322,58.4300,29,5,0,5,1,1.0000,7,2,8.002802,102.769247
323,58.6100,33,5,0,5,1,1.0000,7,2,11.888114,107.938715
324,49.1900,17,5,0,5,1,1.0000,7,4,9.011249,99.420197
325,63.7900,27,5,0,5,1,1.0000,7,1,10.083316,158.814096
326,48.8100,23,4,1,5,1,0.8000,4,2,9.994573,116.806349
327,69.0300,29,5,0,5,1,1.0000,4,3,9.881806,114.861464
328,53.4800,34,5,0,5,1,1.0000,8,2,10.685026,176.335033
329,63.7500,25,5,0,5,1,1.0000,5,3,9.203016,112.421765
330,63.8500,25,5,0,5,1,1.0000,5,3,9.512587,81.559193
331,74.5700,11,5,0,5,1,1.0000,3,3,11.047474,111.535065
332,74.1200,16,5,0,5,1,1.0000,3,3,10.476523,93.135005
333,64.3900,17,5,0,5,1,1.0000,6,2,8.648686,90.062497
334,79.1500,15,5,0,5,1,1.0000,2,3,9.317676,139.715495
335,74.5100,13,5,0,5,1,1.0000,4,2,8.504896,130.925436
336,68.7600,28,5,0,5,1,1.0000,5,2,9.528969,81.733565
337,64.3900,17,5,0,5,1,1.0000,6,2,10.834754,110.242766
338,64.3400,22,5,0,5,1,1.0000,6,2,9.303056,79.850291
339,-2.6100,47,3,2,5,1,0.6000,10,2,11.029191,90.858157
340,63.5600,28,5,0,5,1,1.0000,6,2,8.996373,79.490582
341,68.9500,25,5,0,5,1,1.0000,4,3,9.591255,105.082788
342,78.6000,20,5,0,5,1,1.0000,3,2,8.632858,86.387455
343,43.5400,42,5,0,5,1,1.0000,11,1,10.019581,104.826624
344,79.6300,9,5,0,5,1,1.0000,3,2,10.211027,107.724449
345,79.3900,17,5,0,5,1,1.0000,3,2,9.923763,146.801917
346,59.0600,28,5,0,5,1,1.0000,6,3,8.711159,109.608382
347,74.0000,30,5,0,5,1,1.0000,6,0,9.233390,112.052673
348,59.5200,16,4,1,5,1,0.8000,2,2,10.128341,117.514338
349,68.7000,30,5,0,5,1,1.0000,5,2,7.991925,110.436646
350,74.2800,14,5,0,5,1,1.0000,4,2,8.140752,137.737804
351,69.4700,11,5,0,5,1,1.0000,4,3,6.848497,95.618796
352,58.2300,29,5,0,5,1,1.0000,6,3,9.839183,120.000441
353,63.7600,28,5,0,5,1,1.0000,6,2,8.669399,85.329851
354,69.2800,24,5,0,5,1,1.0000,5,2,7.194686,94.832151
355,79.6700,11,5,0,5,1,1.0000,3,2,13.107723,96.201057
356,22.6900,57,4,1,5,1,0.8000,10,1,8.985990,97.125100
357,64.1500,15,5,0,5,1,1.0000,5,3,8.731439,118.345750
358,68.7200,26,5,0,5,1,1.0000,3,4,8.927475,101.280708
359,74.1300,19,5,0,5,1,1.0000,4,2,10.120522,95.814621
360,79.0900,17,5,0,5,1,1.0000,4,1,9.927690,91.698227
361,79.6300,9,5,0,5,1,1.0000,3,2,6.078105,72.670364
362,68.2400,42,5,0,5,1,1.0000,6,1,8.936273,91.356061
363,74.4100,13,5,0,5,1,1.0000,4,2,9.267303,91.697536
364,64.2200,16,5,0,5,1,1.0000,6,2,7.949362,89.581674
365,69.5200,16,5,0,5,1,1.0000,5,2,12.485740,69.144118
366,79.3300,19,5,0,5,1,1.0000,4,1,8.498016,87.356755
367,59.4200,16,5,0,5,1,1.0000,7,2,10.769636,93.217397
368,73.1900,47,5,0,5,1,1.0000,6,0,8.099489,124.328606
369,79.1400,22,5,0,5,1,1.0000,4,1,8.310158,116.842204
370,69.5100,13,5,0,5,1,1.0000,4,3,7.519608,101.832964
371,69.0900,17,5,0,5,1,1.0000,5,2,7.952429,116.585400
372,69.4800,14,5,0,5,1,1.0000,5,2,9.677531,118.404004
373,63.5200,36,5,0,5,1,1.0000,5,3,8.751120,124.948669
374,69.2500,15,5,0,5,1,1.0000,4,3,8.710917,84.667276
375,69.3500,15,5,0,5,1,1.0000,4,3,7.052396,79.382615
376,31.8000,60,4,1,5,1,0.8000,9,1,7.168874,82.638454
377,68.3000,40,5,0,5,1,1.0000,7,0,9.242927,67.300250
378,69.1300,19,5,0,5,1,1.0000,4,3,8.851015,64.270205
379,63.9700,31,5,0,5,1,1.0000,6,2,7.728471,79.051366
380,54.2700,21,5,0,5,1,1.0000,8,2,9.144829,64.871422
381,69.2200,16,5,0,5,1,1.0000,5,2,6.178628,86.613547
382,79.5100,13,5,0,5,1,1.0000,3,2,7.902090,86.447112
383,79.1300,19,5,0,5,1,1.0000,4,1,10.751976,141.972789
384,78.7500,25,5,0,5,1,1.0000,4,1,11.114846,81.465494
385,74.5700,11,5,0,5,1,1.0000,3,3,9.502710,99.582813
