episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
50,79.7900,7,5,0,5,1,1.0000,3,2,53.991719,413.728406
51,33.8200,26,5,0,5,1,1.0000,12,2,53.298704,303.850058
52,-26.2200,34,4,1,5,1,0.8000,18,3,49.928431,299.892017
53,58.8600,18,5,0,5,1,1.0000,7,2,52.995333,336.033246
54,53.9300,19,5,0,5,1,1.0000,7,3,50.473048,357.672656
55,34.0800,24,5,0,5,1,1.0000,10,4,50.036413,275.375827
56,13.5300,29,5,0,5,1,1.0000,13,5,48.073786,280.590945
57,68.5900,17,5,0,5,1,1.0000,4,3,47.748019,383.987201
58,-21.6800,46,5,0,5,1,1.0000,21,4,48.931621,290.332867
59,29.3300,19,4,1,5,1,0.8000,9,1,50.046040,312.874438
60,63.9500,15,5,0,5,1,1.0000,4,4,46.578957,225.827390
61,-88.1900,63,3,2,5,1,0.6000,25,4,54.384862,296.669650
62,44.0400,22,5,0,5,1,1.0000,8,4,48.761686,336.853702
63,-11.2100,37,4,1,5,1,0.8000,17,1,49.540050,234.650479
64,64.2100,13,5,0,5,1,1.0000,5,3,53.788008,266.520312
65,69.4400,12,5,0,5,1,1.0000,3,4,52.616378,257.681586
66,39.0200,26,5,0,5,1,1.0000,10,3,43.458509,233.681082
67,33.9800,24,4,1,5,1,0.8000,7,2,48.720060,267.912500
68,8.6800,34,4,1,5,1,0.8000,12,2,48.580428,228.813242
69,43.5100,23,5,0,5,1,1.0000,9,3,51.793848,208.169942
70,49.0400,22,5,0,5,1,1.0000,8,3,47.125475,194.258783
71,38.8700,21,5,0,5,1,1.0000,9,4,46.623093,168.719028
72,-22.6800,56,5,0,5,1,1.0000,21,4,47.066209,287.423965
73,69.5400,12,5,0,5,1,1.0000,4,3,52.032472,229.071698
74,49.1700,21,5,0,5,1,1.0000,8,3,53.050406,193.056775
75,54.1900,17,5,0,5,1,1.0000,7,3,49.224783,161.133853
76,-2.1500,45,5,0,5,1,1.0000,18,3,49.867943,305.723059
77,59.0000,20,5,0,5,1,1.0000,8,1,44.296023,233.300629
78,44.0900,27,5,0,5,1,1.0000,10,2,48.015391,253.828018
79,48.4800,34,5,0,5,1,1.0000,9,2,46.042734,172.976550
80,14.1800,24,4,1,5,1,0.8000,10,3,46.104971,164.624992
81,53.2500,35,5,0,5,1,1.0000,7,3,47.726653,198.568816
82,29.4000,20,4,1,5,1,0.8000,9,1,48.402919,156.763892
83,28.9400,22,4,1,5,1,0.8000,8,2,48.338875,157.498763
84,23.1300,29,4,1,5,1,0.8000,7,4,41.439324,242.551065
85,59.3500,15,5,0,5,1,1.0000,6,3,43.210602,232.365201
86,69.1300,19,5,0,5,1,1.0000,5,2,44.197580,152.395544
87,69.2800,14,5,0,5,1,1.0000,5,2,41.810469,256.075085
88,24.1400,22,4,1,5,1,0.8000,8,3,42.947891,144.941582
89,28.8100,23,4,1,5,1,0.8000,8,2,41.121015,148.063715
90,-71.8300,51,3,2,5,1,0.6000,23,2,43.422436,229.081509
91,79.7900,7,5,0,5,1,1.0000,3,2,40.453865,181.551517
92,38.4500,25,4,1,5,1,0.8000,6,2,48.981088,199.911591
93,38.8700,21,4,1,5,1,0.8000,6,2,44.997892,200.004745
94,-21.2100,37,3,2,5,1,0.6000,14,1,47.239552,206.585538
95,58.9600,18,5,0,5,1,1.0000,5,4,45.372235,215.048352
96,53.1800,24,5,0,5,1,1.0000,8,2,45.832178,146.855902
97,-21.3800,36,3,2,5,1,0.6000,12,3,45.214708,187.919278
98,23.3500,35,4,1,5,1,0.8000,8,3,44.066004,173.231850
99,33.3300,39,5,0,5,1,1.0000,11,3,43.309573,222.658353
100,49.3200,16,5,0,5,1,1.0000,7,4,44.429563,146.101053
101,53.8600,28,5,0,5,1,1.0000,7,3,43.627235,232.902122
102,48.6900,27,5,0,5,1,1.0000,8,3,41.890625,114.929744
103,44.4000,20,5,0,5,1,1.0000,9,3,44.128707,158.378355
104,48.7000,20,5,0,5,1,1.0000,8,3,40.571935,100.107535
105,49.3900,17,5,0,5,1,1.0000,8,3,42.928312,190.346364
106,69.3100,13,5,0,5,1,1.0000,3,4,38.772246,187.889760
107,69.2900,17,5,0,5,1,1.0000,4,3,41.445034,166.781045
108,-46.5000,40,3,2,5,1,0.6000,19,1,39.945945,118.294942
109,74.4400,12,5,0,5,1,1.0000,3,3,40.337034,140.799041
110,43.9000,20,5,0,5,1,1.0000,8,4,39.344385,124.061481
111,3.2700,31,3,2,5,1,0.6000,8,2,40.649081,102.678493
112,48.7100,23,4,1,5,1,0.8000,3,3,37.931170,175.771036
113,-23.1400,58,4,1,5,1,0.8000,16,5,39.798681,110.544492
114,79.1200,16,5,0,5,1,1.0000,3,2,34.212932,107.987539
115,34.2700,21,5,0,5,1,1.0000,12,2,38.572132,152.984726
116,39.0800,24,5,0,5,1,1.0000,9,4,41.031649,167.181375
117,43.7700,21,5,0,5,1,1.0000,7,5,40.755614,170.938297
118,74.5500,15,5,0,5,1,1.0000,4,2,36.834628,127.697742
119,64.2400,12,5,0,5,1,1.0000,4,4,42.565088,180.266679
120,13.3300,39,5,0,5,1,1.0000,15,3,37.637745,141.166238
121,68.4700,21,5,0,5,1,1.0000,5,2,39.208307,177.123930
122,69.1500,15,5,0,5,1,1.0000,4,3,37.053534,185.607304
123,39.3300,19,5,0,5,1,1.0000,11,2,40.943114,141.927444
124,64.5400,12,5,0,5,1,1.0000,5,3,37.835380,176.744878
125,-1.7000,40,5,0,5,1,1.0000,16,5,36.261140,102.779366
126,64.3500,15,5,0,5,1,1.0000,5,3,36.694786,143.453384
127,44.1400,22,5,0,5,1,1.0000,8,4,37.288497,118.416399
128,59.0700,21,5,0,5,1,1.0000,6,3,36.621363,146.307523
129,48.9200,26,5,0,5,1,1.0000,9,2,38.407698,121.351791
130,33.8800,24,5,0,5,1,1.0000,11,3,34.947752,139.637286
131,54.0700,21,5,0,5,1,1.0000,6,4,38.057419,139.720593
132,34.1700,21,5,0,5,1,1.0000,11,3,38.626186,206.761180
133,-10.8800,26,3,2,5,1,0.6000,12,1,34.031554,167.034744
134,64.3400,12,5,0,5,1,1.0000,4,4,35.863759,148.120067
135,24.3900,17,4,1,5,1,0.8000,9,2,35.293795,185.350853
136,43.5800,24,5,0,5,1,1.0000,8,4,34.781649,193.546124
137,48.8500,35,5,0,5,1,1.0000,9,2,38.186660,188.073328
138,63.8900,17,5,0,5,1,1.0000,3,5,38.688460,141.337814
139,48.5700,31,5,0,5,1,1.0000,8,3,35.805439,168.941777
140,54.1400,22,5,0,5,1,1.0000,7,3,34.247686,119.294698
141,54.2300,19,5,0,5,1,1.0000,7,3,36.146239,149.485097
142,79.3700,11,5,0,5,1,1.0000,4,1,35.293527,128.697375
143,53.4200,26,5,0,5,1,1.0000,6,4,36.611046,120.686818
144,37.9800,44,5,0,5,1,1.0000,11,2,33.715599,106.632892
145,17.9600,38,5,0,5,1,1.0000,14,3,31.814261,151.807573
146,18.2400,32,4,1,5,1,0.8000,10,2,30.381739,119.152170
147,74.6000,10,5,0,5,1,1.0000,4,2,28.218614,104.968726
148,49.4000,20,5,0,5,1,1.0000,9,2,29.774315,97.934102
149,33.8800,24,5,0,5,1,1.0000,10,4,31.251877,78.990569
150,23.4300,39,5,0,5,1,1.0000,14,2,29.836605,188.061372
151,68.9700,21,5,0,5,1,1.0000,4,3,31.690246,124.006894
152,44.4200,16,5,0,5,1,1.0000,9,3,31.097689,139.847124
153,73.7200,16,5,0,5,1,1.0000,2,4,28.382690,103.894807
154,58.5700,21,5,0,5,1,1.0000,7,2,31.621827,102.494614
155,33.2600,38,5,0,5,1,1.0000,10,4,26.510974,168.362434
156,33.8300,29,5,0,5,1,1.0000,12,2,28.096604,117.560791
157,8.6300,29,3,2,5,1,0.6000,9,0,26.774072,137.489197
158,48.8200,26,5,0,5,1,1.0000,8,3,26.254074,136.602065
159,68.8900,17,5,0,5,1,1.0000,4,3,30.378797,130.003322
160,37.5500,35,4,1,5,1,0.8000,5,3,27.448997,84.644449
161,69.0300,19,5,0,5,1,1.0000,4,3,28.219489,149.662825
162,43.5900,37,5,0,5,1,1.0000,9,3,24.520175,126.915660
163,63.7700,21,5,0,5,1,1.0000,3,5,28.668332,125.993999
164,63.4400,22,5,0,5,1,1.0000,5,3,25.833544,121.659795
165,69.3400,12,5,0,5,1,1.0000,4,3,23.172482,91.662918
166,34.1400,22,4,1,5,1,0.8000,8,1,25.023551,109.957199
167,37.3000,50,5,0,5,1,1.0000,10,3,25.028131,75.612132
168,54.2400,22,4,1,5,1,0.8000,3,2,22.673407,107.852946
169,28.5000,40,5,0,5,1,1.0000,12,3,22.987458,88.579919
170,73.7200,16,5,0,5,1,1.0000,3,3,22.921723,100.538591
171,33.2100,33,5,0,5,1,1.0000,11,3,22.065167,121.140557
172,64.1300,19,5,0,5,1,1.0000,5,3,23.985966,184.004484
173,37.3000,40,4,1,5,1,0.8000,7,2,20.504050,109.961584
174,28.8500,25,4,1,5,1,0.8000,8,2,23.443014,131.002388
175,53.9800,24,5,0,5,1,1.0000,7,3,23.671486,149.009442
176,53.0400,32,5,0,5,1,1.0000,5,5,22.118150,122.082002
177,69.6700,11,5,0,5,1,1.0000,5,2,22.494933,146.432970
178,33.4000,30,4,1,5,1,0.8000,6,3,21.732221,149.851129
179,34.0900,27,5,0,5,1,1.0000,10,4,24.020806,84.527618
180,79.0200,16,5,0,5,1,1.0000,3,2,24.883158,133.490526
181,49.0100,33,5,0,5,1,1.0000,9,2,22.704182,147.472968
182,74.2800,14,5,0,5,1,1.0000,4,2,25.082660,122.293936
183,48.9700,21,4,1,5,1,0.8000,3,3,20.305130,158.162450
184,32.8000,40,5,0,5,1,1.0000,11,3,21.498259,96.012114
185,43.7200,26,5,0,5,1,1.0000,8,4,21.240219,137.819504
186,58.7000,20,5,0,5,1,1.0000,5,4,20.260794,107.017554
187,64.3600,18,5,0,5,1,1.0000,5,3,21.894916,164.139532
188,48.7200,26,5,0,5,1,1.0000,9,2,23.650909,200.270250
189,8.0200,36,3,2,5,1,0.6000,5,4,21.661664,164.784152
190,53.7000,20,4,1,5,1,0.8000,2,3,23.966286,117.035730
191,69.4000,20,5,0,5,1,1.0000,5,2,21.313286,146.017355
192,79.4800,14,5,0,5,1,1.0000,5,0,19.726427,104.288712
193,37.1100,43,5,0,5,1,1.0000,9,4,18.077524,138.436435
194,49.2700,21,5,0,5,1,1.0000,9,2,18.675912,117.675037
195,63.8700,21,5,0,5,1,1.0000,5,3,20.868226,129.821452
196,79.6000,10,5,0,5,1,1.0000,4,1,17.285070,118.334850
197,68.5500,25,5,0,5,1,1.0000,4,3,19.173801,143.083026
198,73.6600,18,5,0,5,1,1.0000,4,2,18.456849,91.006805
199,69.4100,13,5,0,5,1,1.0000,5,2,18.942359,129.907449
200,-17.0800,46,4,1,5,1,0.8000,15,4,19.456899,110.003754
201,49.1600,18,4,1,5,1,0.8000,5,1,19.677130,112.052798
202,54.3100,23,5,0,5,1,1.0000,8,2,21.192637,139.618857
203,28.7400,22,4,1,5,1,0.8000,8,2,20.362611,104.692131
204,52.9300,29,5,0,5,1,1.0000,8,2,17.444425,120.548956
205,54.2600,18,5,0,5,1,1.0000,8,2,17.321109,93.652985
206,43.3700,31,5,0,5,1,1.0000,7,5,17.799801,108.881918
207,78.8200,16,5,0,5,1,1.0000,4,1,22.347798,144.610837
208,64.1200,16,5,0,5,1,1.0000,5,3,17.904815,111.940691
209,-7.7900,43,4,1,5,1,0.8000,16,2,19.632189,93.946491
210,63.4200,26,5,0,5,1,1.0000,6,2,21.587395,128.397081
211,23.6000,30,4,1,5,1,0.8000,8,3,17.741193,99.712154
212,58.6600,28,5,0,5,1,1.0000,7,2,15.887818,113.101706
213,59.2300,19,5,0,5,1,1.0000,7,2,18.282587,113.747612
214,63.8000,20,5,0,5,1,1.0000,4,4,18.804626,142.596400
215,74.6600,8,5,0,5,1,1.0000,3,3,17.749224,123.882986
216,-12.4100,47,3,2,5,1,0.6000,11,2,16.109721,128.050748
217,79.3400,12,5,0,5,1,1.0000,3,2,20.371790,117.784860
218,59.4800,14,5,0,5,1,1.0000,7,2,16.236605,97.648366
219,64.3900,17,5,0,5,1,1.0000,5,3,12.988460,175.779977
220,73.8900,17,5,0,5,1,1.0000,4,2,15.826022,112.208322
221,2.7500,45,4,1,5,1,0.8000,13,2,15.186302,101.052289
222,-1.2800,36,4,1,5,1,0.8000,13,3,15.937040,108.239107
223,48.9400,22,4,1,5,1,0.8000,5,1,17.322810,108.535751
224,73.5100,23,5,0,5,1,1.0000,4,2,17.842898,138.247652
225,27.6600,38,5,0,5,1,1.0000,13,2,17.445359,152.888013
226,22.6200,36,5,0,5,1,1.0000,9,7,17.349530,165.435883
227,68.3000,30,5,0,5,1,1.0000,5,2,16.582163,119.413280
228,53.6600,28,5,0,5,1,1.0000,7,3,17.638881,140.641031
229,18.3400,42,4,1,5,1,0.8000,11,1,14.515725,129.216963
230,58.1600,28,5,0,5,1,1.0000,6,3,16.376653,158.862741
231,58.7300,19,5,0,5,1,1.0000,6,3,14.543399,115.531104
232,32.0900,47,5,0,5,1,1.0000,8,6,16.356551,189.099757
233,38.2000,30,5,0,5,1,1.0000,10,3,13.315527,137.999171
234,78.8600,18,5,0,5,1,1.0000,3,2,16.159332,127.523048
235,27.8300,39,4,1,5,1,0.8000,8,2,15.338789,122.591547
236,47.5900,57,5,0,5,1,1.0000,10,1,14.393582,124.433961
237,57.7100,33,5,0,5,1,1.0000,7,2,14.828183,113.213155
238,68.9700,31,5,0,5,1,1.0000,5,2,13.592415,128.802197
239,69.0600,18,5,0,5,1,1.0000,4,3,12.836028,125.093499
240,57.1000,50,5,0,5,1,1.0000,7,2,11.925158,140.683806
241,63.2600,28,5,0,5,1,1.0000,6,2,11.669009,132.240469
242,53.1400,22,4,1,5,1,0.8000,4,1,14.134460,105.496811
243,67.9800,34,5,0,5,1,1.0000,5,2,11.750388,159.739774
244,59.0900,17,5,0,5,1,1.0000,5,4,11.709405,124.614548
245,64.3800,14,5,0,5,1,1.0000,6,2,14.711522,97.216362
246,43.0500,35,5,0,5,1,1.0000,10,2,11.851846,109.516049
247,79.4400,12,5,0,5,1,1.0000,2,3,13.250868,124.701489
248,53.4000,30,5,0,5,1,1.0000,6,4,11.861094,107.526613
249,49.1300,19,4,1,5,1,0.8000,4,2,12.268809,164.723999
250,57.8300,29,5,0,5,1,1.0000,4,5,12.855932,105.164468
251,17.2200,46,4,1,5,1,0.8000,11,2,11.960746,93.801067
252,67.4800,34,5,0,5,1,1.0000,5,2,10.301729,106.963706
253,53.7200,26,4,1,5,1,0.8000,5,0,10.595345,130.850203
254,74.1700,21,5,0,5,1,1.0000,4,2,11.355138,107.443002
255,63.0800,34,5,0,5,1,1.0000,5,3,11.894922,147.573676
256,63.6600,28,5,0,5,1,1.0000,7,1,12.093165,92.404066
257,28.3700,31,4,1,5,1,0.8000,9,1,10.047925,108.300371
258,42.5800,44,5,0,5,1,1.0000,9,3,10.765988,103.347710
259,39.0400,22,4,1,5,1,0.8000,7,1,11.422813,150.797823
260,-48.9800,66,2,3,5,1,0.4000,13,3,11.451074,107.646571
261,68.8400,22,5,0,5,1,1.0000,5,2,14.397462,186.945464
262,74.1100,13,5,0,5,1,1.0000,3,3,9.621919,115.144193
263,59.5200,16,5,0,5,1,1.0000,6,3,10.527409,124.465106
264,28.5000,40,4,1,5,1,0.8000,8,2,11.705606,88.888618
265,78.7100,23,5,0,5,1,1.0000,4,1,11.228101,120.966350
266,78.4400,22,5,0,5,1,1.0000,3,2,10.399676,107.092950
267,28.0300,49,4,1,5,1,0.8000,9,1,9.007360,94.348126
268,73.2700,21,5,0,5,1,1.0000,4,2,8.544299,119.284587
269,74.1400,12,5,0,5,1,1.0000,1,5,10.647209,115.479950
270,54.1300,19,5,0,5,1,1.0000,8,2,10.470317,120.424529
271,53.0700,31,5,0,5,1,1.0000,7,3,10.900354,115.165227
272,50.6800,64,5,0,5,1,1.0000,8,2,11.003206,167.764365
273,47.2800,44,4,1,5,1,0.8000,5,2,9.808016,118.162520
274,38.9700,31,4,1,5,1,0.8000,7,1,8.869176,95.796582
275,74.3100,13,5,0,5,1,1.0000,5,1,12.299843,160.424168
276,64.2900,17,5,0,5,1,1.0000,6,2,8.837536,144.022943
277,32.6700,41,4,1,5,1,0.8000,5,4,10.345421,103.593384
278,31.4700,41,4,1,5,1,0.8000,6,3,8.952883,151.487152
279,63.7600,28,5,0,5,1,1.0000,6,2,6.512461,129.881746
280,78.7400,22,5,0,5,1,1.0000,3,2,7.718123,88.983676
281,69.1500,15,5,0,5,1,1.0000,4,3,9.087396,92.318406
282,53.1200,46,5,0,5,1,1.0000,7,3,11.359004,94.125076
283,72.3200,36,5,0,5,1,1.0000,4,2,8.720436,73.720396
284,74.2100,13,5,0,5,1,1.0000,3,3,9.831642,135.885394
285,69.3500,15,5,0,5,1,1.0000,4,3,9.115981,175.271030
286,47.0300,59,5,0,5,1,1.0000,10,1,9.495960,90.986037
287,57.1200,36,4,1,5,1,0.8000,2,2,8.435443,143.666623
288,43.2100,33,5,0,5,1,1.0000,10,2,9.358075,117.027200
289,78.7700,21,5,0,5,1,1.0000,3,2,10.128570,119.805034
290,68.8400,22,5,0,5,1,1.0000,5,2,8.740744,155.841678
291,53.6000,30,5,0,5,1,1.0000,6,4,8.654993,146.652771
292,34.0900,27,3,2,5,1,0.6000,4,0,9.811437,80.312930
293,68.5100,23,5,0,5,1,1.0000,4,3,10.137638,102.603229
294,68.2600,28,5,0,5,1,1.0000,6,1,8.759244,109.543555
295,78.3300,29,5,0,5,1,1.0000,3,2,10.301288,135.356984
296,74.1200,16,5,0,5,1,1.0000,3,3,12.060124,95.769392
297,70.0700,51,5,0,5,1,1.0000,4,2,10.145693,142.571759
298,74.5700,11,5,0,5,1,1.0000,4,2,8.474237,116.801839
299,46.6200,46,4,1,5,1,0.8000,5,1,8.679734,127.348827
300,31.3600,58,4,1,5,1,0.8000,8,2,7.994711,180.334019
301,66.2700,51,5,0,5,1,1.0000,6,1,9.678696,83.063094
302,48.5400,22,4,1,5,1,0.8000,5,1,8.617523,114.730637
303,68.8300,29,5,0,5,1,1.0000,5,2,8.134004,103.740378
304,63.9300,19,5,0,5,1,1.0000,5,3,9.577229,91.759131
305,78.9800,14,5,0,5,1,1.0000,3,2,8.134124,122.428867
306,31.6000,60,4,1,5,1,0.8000,7,2,9.002257,82.009352
307,74.0400,22,5,0,5,1,1.0000,4,2,10.088809,157.495313
308,63.3400,32,5,0,5,1,1.0000,8,0,8.383357,75.660709
309,79.0600,18,5,0,5,1,1.0000,3,2,6.360617,88.846725
310,53.8300,19,4,1,5,1,0.8000,3,2,8.523541,106.202881
311,54.2000,20,5,0,5,1,1.0000,7,3,9.164413,84.116614
312,67.8700,41,5,0,5,1,1.0000,6,1,8.133401,93.263676
313,23.1300,39,3,2,5,1,0.6000,5,1,8.515941,132.046271
314,68.6400,32,5,0,5,1,1.0000,5,2,7.297110,143.966214
315,57.6800,34,5,0,5,1,1.0000,5,4,9.140812,108.367111
316,79.2200,16,5,0,5,1,1.0000,3,2,7.946857,113.108876
317,78.2300,19,5,0,5,1,1.0000,3,2,7.335507,124.393359
318,73.8500,25,5,0,5,1,1.0000,4,2,7.756013,150.520824
319,63.5200,26,5,0,5,1,1.0000,6,2,6.897732,92.442612
320,63.1900,27,5,0,5,1,1.0000,5,3,6.666441,90.606119
321,67.3800,44,5,0,5,1,1.0000,6,1,8.098525,92.344963
322,73.7000,20,5,0,5,1,1.0000,4,2,6.612782,108.728185
323,44.9200,76,4,1,5,1,0.8000,6,1,7.608017,88.981609
324,74.7000,10,5,0,5,1,1.0000,4,2,10.940848,180.803364
325,76.0600,48,5,0,5,1,1.0000,3,2,7.730388,72.246253
326,73.8200,26,5,0,5,1,1.0000,5,1,7.326418,112.844872
327,79.4800,14,5,0,5,1,1.0000,3,2,6.706401,103.569549
328,48.4700,41,5,0,5,1,1.0000,9,2,7.768827,122.595227
329,68.8500,25,5,0,5,1,1.0000,6,1,7.046040,77.359673
330,74.1100,13,5,0,5,1,1.0000,3,3,6.384445,81.129826
331,74.7900,7,5,0,5,1,1.0000,2,4,6.067527,92.269873
332,79.1800,14,5,0,5,1,1.0000,4,1,7.676409,97.280016
333,79.1800,14,5,0,5,1,1.0000,3,2,5.433568,141.257887
334,53.7200,26,4,1,5,1,0.8000,3,2,7.429766,117.438747
335,79.5400,12,5,0,5,1,1.0000,3,2,6.813619,105.131531
336,74.0000,20,5,0,5,1,1.0000,4,2,7.016879,80.322723
337,79.3200,16,5,0,5,1,1.0000,4,1,5.254815,72.787556
338,79.3700,21,5,0,5,1,1.0000,3,2,6.063965,102.898880
339,79.5700,11,5,0,5,1,1.0000,3,2,7.933210,101.149974
340,58.1400,52,5,0,5,1,1.0000,7,2,6.648330,139.498875
341,74.0900,17,5,0,5,1,1.0000,4,2,5.469093,116.898648
342,78.9400,22,5,0,5,1,1.0000,3,2,6.148123,163.633107
343,74.2700,11,5,0,5,1,1.0000,2,4,6.748741,72.164178
344,53.6500,35,4,1,5,1,0.8000,3,2,6.973291,89.387622
345,64.3300,19,5,0,5,1,1.0000,5,3,5.674933,86.448078
346,79.3000,20,5,0,5,1,1.0000,3,2,7.620022,85.151394
347,69.6100,13,5,0,5,1,1.0000,6,1,7.347719,136.295109
348,74.2500,15,5,0,5,1,1.0000,3,3,6.567100,83.942525
349,74.0000,30,5,0,5,1,1.0000,5,1,6.382745,126.806531
350,74.1500,15,5,0,5,1,1.0000,4,2,5.229367,124.591357
351,79.2100,13,5,0,5,1,1.0000,3,2,7.934476,72.521955
352,74.0900,27,5,0,5,1,1.0000,4,2,5.824016,101.401713
353,64.3300,19,5,0,5,1,1.0000,5,3,5.065028,135.412955
354,78.8400,22,5,0,5,1,1.0000,3,2,6.282079,88.456791
355,79.6600,8,5,0,5,1,1.0000,3,2,6.922623,109.419601
356,74.2300,19,5,0,5,1,1.0000,4,2,7.874147,72.922463
357,48.1200,46,5,0,5,1,1.0000,9,2,6.793792,142.475996
358,59.2700,21,5,0,5,1,1.0000,5,4,7.165959,107.544112
359,68.8900,27,5,0,5,1,1.0000,5,2,5.173358,191.505667
360,73.6400,32,5,0,5,1,1.0000,4,2,7.215690,117.070851
361,73.9100,23,5,0,5,1,1.0000,4,2,7.169126,133.631192
362,74.5100,13,5,0,5,1,1.0000,4,2,6.858323,94.462205
363,79.2200,16,5,0,5,1,1.0000,4,1,6.931045,101.656946
364,79.4500,15,5,0,5,1,1.0000,3,2,5.602440,93.260891
365,74.2500,15,5,0,5,1,1.0000,4,2,7.493154,136.193640
366,79.3300,19,5,0,5,1,1.0000,3,2,6.526594,130.989565
367,79.3800,14,5,0,5,1,1.0000,3,2,6.321539,96.701686
368,68.8900,27,5,0,5,1,1.0000,5,2,7.059717,68.571497
369,79.2800,14,5,0,5,1,1.0000,3,2,7.100310,59.079312
370,79.0100,23,5,0,5,1,1.0000,3,2,6.493151,100.296668
371,69.4200,16,5,0,5,1,1.0000,4,3,6.960300,120.839900
372,74.6000,10,5,0,5,1,1.0000,3,3,4.811694,129.570467
373,79.3000,10,5,0,5,1,1.0000,2,3,5.916488,93.119877
374,79.4200,16,5,0,5,1,1.0000,3,2,6.166977,89.919594
375,74.1900,17,5,0,5,1,1.0000,5,1,8.327605,79.522563
376,79.5700,11,5,0,5,1,1.0000,3,2,5.452720,87.028337
377,74.2700,11,5,0,5,1,1.0000,2,4,4.859033,81.315015
378,74.0700,31,5,0,5,1,1.0000,5,1,7.014409,57.962540
379,79.2400,12,5,0,5,1,1.0000,2,3,6.335572,86.990611
380,74.7900,7,5,0,5,1,1.0000,2,4,6.252605,61.227181
381,73.1300,39,5,0,5,1,1.0000,4,2,6.172134,117.014484
382,74.6400,12,5,0,5,1,1.0000,3,3,5.605098,96.278058
383,78.9800,24,5,0,5,1,1.0000,3,2,7.171008,107.033136
384,69.2900,17,5,0,5,1,1.0000,5,2,6.009528,117.967898
385,78.9900,17,5,0,5,1,1.0000,3,2,6.384275,168.677951
