episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
39,-91.9500,55,1,4,5,1,0.2000,17,2,54.912382,263.026144
40,28.9400,22,4,1,5,1,0.8000,8,2,50.579517,264.593707
41,-1.7600,32,3,2,5,1,0.6000,7,4,52.464799,284.310733
42,-7.5300,41,4,1,5,1,0.8000,14,4,51.101745,238.456726
43,54.2200,16,5,0,5,1,1.0000,7,3,53.709561,256.341260
44,74.6600,8,5,0,5,1,1.0000,3,3,55.170466,233.308432
45,-17.2700,49,5,0,5,1,1.0000,21,3,51.091255,216.427113
46,64.1500,15,5,0,5,1,1.0000,4,4,49.451438,292.623151
47,54.1500,15,5,0,5,1,1.0000,7,3,50.329198,239.743533
48,59.2200,16,5,0,5,1,1.0000,5,4,48.498436,219.346265
49,29.1200,26,5,0,5,1,1.0000,14,1,53.803049,244.526013
50,54.0200,16,5,0,5,1,1.0000,6,4,49.326974,254.869516
51,13.4600,28,3,2,5,1,0.6000,8,0,51.140062,231.545419
52,-26.5200,34,4,1,5,1,0.8000,17,4,50.133659,242.556339
53,49.4900,17,5,0,5,1,1.0000,8,3,51.289555,240.835596
54,48.9400,22,5,0,5,1,1.0000,8,3,45.798971,236.188873
55,74.2400,12,5,0,5,1,1.0000,3,3,49.356795,216.146518
56,-26.3800,36,4,1,5,1,0.8000,17,4,45.873626,254.809213
57,4.1500,25,4,1,5,1,0.8000,12,3,50.076707,200.192596
58,-6.3300,31,4,1,5,1,0.8000,14,3,50.139875,189.440982
59,48.7500,25,5,0,5,1,1.0000,10,1,42.534209,180.618427
60,59.4400,12,5,0,5,1,1.0000,6,3,42.175394,190.442737
61,54.0700,21,5,0,5,1,1.0000,7,3,40.455090,209.262830
62,53.5100,23,5,0,5,1,1.0000,6,4,52.817640,203.176274
63,33.2500,25,4,1,5,1,0.8000,6,3,50.330196,153.756540
64,73.9900,17,5,0,5,1,1.0000,4,2,47.611006,150.081261
65,48.7100,23,5,0,5,1,1.0000,8,3,47.278208,171.036185
66,64.4100,13,5,0,5,1,1.0000,5,3,54.367263,126.906206
67,64.1500,15,5,0,5,1,1.0000,5,3,46.578802,124.664584
68,64.3500,15,5,0,5,1,1.0000,6,2,47.420431,135.410875
69,54.0600,18,5,0,5,1,1.0000,8,2,44.431369,167.608362
70,59.0000,20,5,0,5,1,1.0000,7,2,49.024238,188.870624
71,-11.0400,28,3,2,5,1,0.6000,10,3,47.450573,159.781480
72,8.2400,42,5,0,5,1,1.0000,16,3,44.203859,136.401978
73,39.0200,26,5,0,5,1,1.0000,10,3,40.852003,122.589307
74,33.4700,31,5,0,5,1,1.0000,10,4,42.034879,149.699091
75,-16.2300,31,3,2,5,1,0.6000,11,3,39.379186,154.382013
76,-31.6000,40,4,1,5,1,0.8000,18,4,37.801103,166.819328
77,64.6000,10,5,0,5,1,1.0000,5,3,38.826132,189.159064
78,13.1800,34,4,1,5,1,0.8000,11,2,41.633332,141.897418
79,33.7800,24,4,1,5,1,0.8000,5,4,43.744477,152.396667
80,14.1000,30,5,0,5,1,1.0000,16,2,44.801663,153.886873
81,8.6100,33,5,0,5,1,1.0000,15,4,40.297323,113.748029
82,-21.4900,33,4,1,5,1,0.8000,17,3,41.936138,155.098691
83,-17.5900,43,4,1,5,1,0.8000,17,3,41.665957,176.188719
84,-6.4700,39,5,0,5,1,1.0000,20,2,43.289639,200.131119
85,18.4500,45,5,0,5,1,1.0000,14,3,46.339905,203.837704
86,69.4100,13,5,0,5,1,1.0000,4,3,37.241327,208.574611
87,68.9900,17,5,0,5,1,1.0000,5,2,43.726497,221.713626
88,-1.6600,42,5,0,5,1,1.0000,18,3,40.390389,223.052753
89,59.5400,12,5,0,5,1,1.0000,6,3,42.849086,151.100330
90,-1.9200,44,4,1,5,1,0.8000,15,1,40.868429,187.241345
91,53.4500,25,5,0,5,1,1.0000,5,5,41.323544,199.418546
92,7.6500,55,5,0,5,1,1.0000,16,3,44.342479,145.210551
93,54.3800,14,5,0,5,1,1.0000,7,3,41.352347,168.162938
94,54.4500,15,5,0,5,1,1.0000,7,3,43.174215,171.352554
95,53.6000,30,5,0,5,1,1.0000,7,3,43.327805,157.269345
96,53.7500,25,5,0,5,1,1.0000,6,4,41.758232,174.714258
97,8.5500,35,4,1,5,1,0.8000,13,1,42.435960,214.774747
98,33.8200,26,5,0,5,1,1.0000,12,2,41.463183,145.142500
99,13.0900,37,5,0,5,1,1.0000,14,4,44.995851,133.979457
100,18.8500,25,4,1,5,1,0.8000,10,2,42.403705,125.224046
101,59.3800,14,5,0,5,1,1.0000,7,2,41.067024,159.736984
102,53.9800,24,5,0,5,1,1.0000,8,2,39.952128,162.554881
103,74.4100,13,5,0,5,1,1.0000,5,1,46.382102,142.631361
104,54.3500,15,5,0,5,1,1.0000,6,4,49.840991,145.559949
105,69.7000,10,5,0,5,1,1.0000,4,3,45.137467,138.732646
106,53.6600,18,4,1,5,1,0.8000,1,4,43.585258,141.430443
107,68.9500,15,5,0,5,1,1.0000,4,3,45.832701,183.427321
108,53.5800,24,5,0,5,1,1.0000,8,2,40.209999,101.377609
109,-21.5200,44,4,1,5,1,0.8000,17,3,41.313289,182.870984
110,18.8900,27,4,1,5,1,0.8000,10,2,40.949735,186.191277
111,33.6500,35,5,0,5,1,1.0000,12,2,44.686202,86.324722
112,-1.2500,35,5,0,5,1,1.0000,18,3,40.903663,120.999385
113,43.7500,25,5,0,5,1,1.0000,8,4,41.056267,120.709023
114,9.0400,32,4,1,5,1,0.8000,11,3,42.195937,140.286241
115,33.4200,26,4,1,5,1,0.8000,6,3,41.799432,97.206820
116,28.0100,33,4,1,5,1,0.8000,7,3,40.359464,148.353828
117,52.8600,28,5,0,5,1,1.0000,6,4,38.883241,140.075156
118,34.0100,23,5,0,5,1,1.0000,11,3,41.579008,142.828279
119,58.7700,21,5,0,5,1,1.0000,5,4,40.875896,121.453537
120,49.1200,16,5,0,5,1,1.0000,7,4,40.657902,96.650121
121,-12.9900,43,4,1,5,1,0.8000,16,3,40.475460,125.632430
122,49.0700,21,5,0,5,1,1.0000,10,1,42.474453,156.368513
123,79.4000,10,5,0,5,1,1.0000,3,2,43.376566,121.851974
124,63.7300,19,5,0,5,1,1.0000,4,4,41.887673,201.133243
125,59.0400,22,5,0,5,1,1.0000,7,2,36.665389,157.214597
126,43.9700,21,5,0,5,1,1.0000,9,3,38.704710,118.359326
127,-1.6000,40,4,1,5,1,0.8000,14,2,36.296348,110.502613
128,2.7100,43,4,1,5,1,0.8000,12,3,38.028428,160.850903
129,48.9400,22,5,0,5,1,1.0000,6,5,37.535031,142.150914
130,44.0700,21,5,0,5,1,1.0000,8,4,37.993251,99.939275
131,38.8200,26,5,0,5,1,1.0000,11,2,41.559022,86.731831
132,38.8100,23,4,1,5,1,0.8000,5,3,38.512928,177.731674
133,13.6500,35,4,1,5,1,0.8000,12,1,38.815730,171.886662
134,33.2100,33,5,0,5,1,1.0000,12,2,36.460249,163.971759
135,-11.1700,39,4,1,5,1,0.8000,17,1,36.771688,179.853403
136,53.9200,26,5,0,5,1,1.0000,8,2,42.140521,170.987296
137,18.7400,32,5,0,5,1,1.0000,15,2,38.232038,152.743562
138,38.5500,25,4,1,5,1,0.8000,6,2,39.240467,126.602141
139,13.3300,39,5,0,5,1,1.0000,15,3,38.297516,134.989474
140,63.8700,21,5,0,5,1,1.0000,5,3,38.960421,142.958090
141,39.2200,26,5,0,5,1,1.0000,11,2,39.327357,152.449008
142,48.8400,22,5,0,5,1,1.0000,8,3,35.348586,115.094179
143,34.2700,21,4,1,5,1,0.8000,7,2,39.305723,157.074496
144,64.0800,24,5,0,5,1,1.0000,5,3,39.547416,113.284528
145,74.1300,19,5,0,5,1,1.0000,3,3,40.295065,130.103404
146,53.3600,28,5,0,5,1,1.0000,6,4,31.846465,130.383989
147,-16.9900,53,5,0,5,1,1.0000,20,4,31.852527,119.166199
148,-11.7300,41,4,1,5,1,0.8000,16,2,31.887854,122.807281
149,73.7200,16,5,0,5,1,1.0000,3,3,29.129059,156.788394
150,24.0600,28,5,0,5,1,1.0000,12,4,34.322127,158.380246
151,43.8800,24,5,0,5,1,1.0000,10,2,33.428117,134.255479
152,49.1300,19,5,0,5,1,1.0000,9,2,34.751313,214.641702
153,39.1600,18,4,1,5,1,0.8000,6,2,34.135334,156.267188
154,59.4200,16,5,0,5,1,1.0000,7,2,29.348772,128.631615
155,33.8200,26,5,0,5,1,1.0000,11,3,30.851075,174.966859
156,43.7600,28,5,0,5,1,1.0000,10,2,32.550647,143.740465
157,79.4400,12,5,0,5,1,1.0000,3,2,28.967213,118.962762
158,44.1800,24,5,0,5,1,1.0000,8,4,33.737616,119.566107
159,53.8100,23,5,0,5,1,1.0000,6,4,32.057208,154.593299
160,49.0800,24,5,0,5,1,1.0000,8,3,29.311955,154.812643
161,79.4400,12,5,0,5,1,1.0000,2,3,30.336837,114.245076
162,4.0200,26,3,2,5,1,0.6000,7,3,38.887467,165.688213
163,69.4400,12,5,0,5,1,1.0000,4,3,34.578092,242.905457
164,34.4900,17,4,1,5,1,0.8000,8,1,36.885832,120.318024
165,69.1200,16,5,0,5,1,1.0000,5,2,34.121566,141.254237
166,69.2000,20,5,0,5,1,1.0000,5,2,31.368678,132.545061
167,32.9100,33,4,1,5,1,0.8000,6,3,37.204814,168.190298
168,69.3500,15,5,0,5,1,1.0000,4,3,40.600113,156.254311
169,59.2200,16,5,0,5,1,1.0000,6,3,40.408292,136.408827
170,69.2300,19,5,0,5,1,1.0000,5,2,29.905130,126.526028
171,79.0500,15,5,0,5,1,1.0000,3,2,34.793669,137.552263
172,-27.6400,58,4,1,5,1,0.8000,18,3,32.252360,125.799205
173,44.1100,23,4,1,5,1,0.8000,5,2,30.294764,153.348132
174,38.6400,32,5,0,5,1,1.0000,9,4,28.550745,161.828873
175,53.9100,23,5,0,5,1,1.0000,8,2,29.640693,179.380414
176,64.1900,17,5,0,5,1,1.0000,7,1,29.990582,158.750142
177,64.5400,12,5,0,5,1,1.0000,6,2,31.461002,149.068521
178,69.1500,15,5,0,5,1,1.0000,5,2,34.251284,163.689842
179,54.4300,19,5,0,5,1,1.0000,8,2,30.111497,171.412451
180,63.4100,33,5,0,5,1,1.0000,6,2,30.787720,205.191183
181,74.4500,15,5,0,5,1,1.0000,5,1,29.266468,129.766057
182,54.1100,23,5,0,5,1,1.0000,9,1,28.927347,118.295259
183,74.3800,14,5,0,5,1,1.0000,4,2,24.326659,199.691742
184,59.5100,13,5,0,5,1,1.0000,5,4,30.590500,173.795351
185,54.2800,24,5,0,5,1,1.0000,9,1,30.383959,132.652734
186,59.4100,13,5,0,5,1,1.0000,6,3,27.371950,128.186569
187,69.2100,13,5,0,5,1,1.0000,4,3,27.712761,152.170636
188,69.7000,10,5,0,5,1,1.0000,5,2,28.976394,146.955840
189,78.8900,17,5,0,5,1,1.0000,3,2,33.081332,160.344180
190,64.2300,19,5,0,5,1,1.0000,5,3,28.278304,131.190642
191,44.1900,17,4,1,5,1,0.8000,4,3,28.711628,139.813864
192,54.1800,14,5,0,5,1,1.0000,6,4,28.608691,158.234277
193,3.0700,51,4,1,5,1,0.8000,15,0,27.644737,135.179556
194,58.7600,28,5,0,5,1,1.0000,8,1,28.674124,114.565631
195,48.9700,21,4,1,5,1,0.8000,4,2,28.714666,137.523991
196,28.7400,22,4,1,5,1,0.8000,8,2,26.641866,145.301126
197,54.0000,20,5,0,5,1,1.0000,5,5,26.823591,181.452584
198,69.7300,9,5,0,5,1,1.0000,4,3,27.716521,129.509639
199,49.1100,23,5,0,5,1,1.0000,8,3,28.775024,159.347601
200,68.7000,20,5,0,5,1,1.0000,4,3,29.167625,165.888800
201,8.0200,46,4,1,5,1,0.8000,13,1,29.160554,141.011154
202,29.2400,22,4,1,5,1,0.8000,10,0,23.169838,150.089648
203,-17.3700,59,4,1,5,1,0.8000,16,3,27.437194,120.622508
204,64.3900,17,5,0,5,1,1.0000,6,2,24.215820,116.495744
205,59.4000,20,5,0,5,1,1.0000,7,2,28.376260,134.979727
206,54.2000,20,5,0,5,1,1.0000,8,2,25.164932,147.779576
207,64.2900,17,5,0,5,1,1.0000,6,2,24.440579,147.726337
208,2.5400,42,4,1,5,1,0.8000,15,1,25.411643,126.478467
209,69.2100,23,5,0,5,1,1.0000,5,2,24.310011,116.035574
210,18.4500,35,5,0,5,1,1.0000,17,0,20.966706,129.480307
211,24.0300,29,4,1,5,1,0.8000,9,2,22.889540,120.163873
212,69.3500,15,5,0,5,1,1.0000,4,3,24.428516,145.231117
213,34.1800,24,4,1,5,1,0.8000,8,1,22.214751,172.108670
214,69.0100,23,5,0,5,1,1.0000,6,1,20.972620,185.081743
215,58.3800,34,5,0,5,1,1.0000,8,1,24.913661,154.762326
216,69.2500,15,5,0,5,1,1.0000,5,2,24.192837,134.681952
217,18.6500,35,4,1,5,1,0.8000,11,1,26.364430,157.837430
218,38.4500,35,5,0,5,1,1.0000,10,3,22.055869,200.432648
219,63.8700,21,5,0,5,1,1.0000,6,2,18.414233,184.810330
220,74.5100,13,5,0,5,1,1.0000,5,1,26.460838,165.779129
221,53.7500,25,5,0,5,1,1.0000,7,3,22.480101,143.597681
222,59.1600,18,5,0,5,1,1.0000,5,4,22.950166,140.822771
223,79.6400,12,5,0,5,1,1.0000,4,1,20.299020,178.869954
224,19.1200,26,4,1,5,1,0.8000,11,1,21.097862,153.428119
225,69.7300,9,5,0,5,1,1.0000,4,3,16.315629,195.218866
226,63.9000,30,5,0,5,1,1.0000,6,2,21.251022,166.940340
227,53.4600,28,5,0,5,1,1.0000,8,2,20.143720,139.968770
228,64.4200,16,5,0,5,1,1.0000,6,2,23.507125,161.467702
229,28.3000,40,5,0,5,1,1.0000,13,2,20.256112,196.483098
230,64.1000,20,5,0,5,1,1.0000,5,3,17.888917,140.205596
231,53.9400,22,5,0,5,1,1.0000,6,4,20.171377,172.145102
232,74.5400,12,5,0,5,1,1.0000,4,2,24.078642,123.682239
233,73.7200,16,5,0,5,1,1.0000,4,2,26.585890,130.939040
234,64.2800,14,5,0,5,1,1.0000,4,4,23.083638,171.657417
235,74.5400,12,5,0,5,1,1.0000,4,2,21.436289,185.137263
236,64.2600,18,5,0,5,1,1.0000,6,2,25.102897,154.716675
237,24.2200,26,5,0,5,1,1.0000,13,3,19.413730,187.054572
238,79.6100,13,5,0,5,1,1.0000,3,2,27.913869,194.733609
239,69.2800,14,5,0,5,1,1.0000,4,3,19.687605,145.802754
240,53.5400,32,5,0,5,1,1.0000,7,3,22.357360,117.907004
241,59.1900,17,5,0,5,1,1.0000,7,2,20.657234,136.524020
242,54.2400,22,5,0,5,1,1.0000,8,2,18.175868,139.916649
243,59.3300,19,5,0,5,1,1.0000,6,3,19.701896,118.217642
244,48.2900,37,5,0,5,1,1.0000,10,1,21.535998,128.578480
245,64.1500,15,5,0,5,1,1.0000,5,3,16.511873,169.083224
246,69.7600,8,5,0,5,1,1.0000,3,4,23.135403,135.018782
247,69.1300,19,5,0,5,1,1.0000,5,2,20.600095,133.355251
248,74.5300,9,5,0,5,1,1.0000,3,3,19.237494,183.116791
249,-1.2800,36,4,1,5,1,0.8000,12,4,20.008235,164.831361
250,18.6800,34,4,1,5,1,0.8000,10,2,17.254453,145.731439
251,59.3300,19,5,0,5,1,1.0000,7,2,19.448244,115.264415
252,74.1000,20,5,0,5,1,1.0000,4,2,16.430992,138.137712
253,53.8500,25,5,0,5,1,1.0000,7,3,19.307715,110.697769
254,23.8800,34,5,0,5,1,1.0000,13,3,15.373467,132.895494
255,48.3600,38,5,0,5,1,1.0000,8,3,14.855709,138.743591
256,69.5100,13,5,0,5,1,1.0000,5,2,13.832228,149.558774
257,58.3800,24,5,0,5,1,1.0000,7,2,19.867822,146.270926
258,74.2800,14,5,0,5,1,1.0000,5,1,16.926377,126.734848
259,74.3000,10,5,0,5,1,1.0000,2,4,11.396700,128.956918
260,69.0600,28,5,0,5,1,1.0000,5,2,16.820704,125.890082
261,74.6300,9,5,0,5,1,1.0000,2,4,19.277921,125.410434
262,49.2500,25,5,0,5,1,1.0000,9,2,16.633021,182.371001
263,74.2100,23,5,0,5,1,1.0000,5,1,17.765652,113.643129
264,54.5400,12,5,0,5,1,1.0000,6,4,15.148504,112.710231
265,59.1400,22,5,0,5,1,1.0000,7,2,15.742263,113.162990
266,63.7700,21,5,0,5,1,1.0000,6,2,15.033651,154.808315
267,69.3700,11,5,0,5,1,1.0000,4,3,13.875172,101.928973
268,68.7100,23,5,0,5,1,1.0000,5,2,14.956962,115.167114
269,58.9500,35,5,0,5,1,1.0000,7,2,20.510724,168.966972
270,74.1500,15,5,0,5,1,1.0000,3,3,13.601902,119.266557
271,69.1400,22,5,0,5,1,1.0000,6,1,15.819775,151.803265
272,74.7300,9,5,0,5,1,1.0000,4,2,18.691809,147.211581
273,68.8400,22,5,0,5,1,1.0000,5,2,20.068255,150.454654
274,48.6300,29,5,0,5,1,1.0000,9,2,18.708650,154.383099
275,69.2500,15,5,0,5,1,1.0000,5,2,15.005416,102.002895
276,64.2400,22,5,0,5,1,1.0000,5,3,18.290430,104.245799
277,74.7900,7,5,0,5,1,1.0000,2,4,15.290715,142.875151
278,59.2000,20,5,0,5,1,1.0000,6,3,15.420186,159.883046
279,33.6400,32,5,0,5,1,1.0000,11,3,16.494456,103.876176
280,74.3000,20,5,0,5,1,1.0000,4,2,15.460478,103.252968
281,74.1200,16,5,0,5,1,1.0000,4,2,21.424688,128.554559
282,69.3300,19,5,0,5,1,1.0000,4,3,16.237091,174.128943
283,69.6400,12,5,0,5,1,1.0000,5,2,15.740050,126.219609
284,64.3900,17,5,0,5,1,1.0000,5,3,16.018976,91.863857
285,43.7700,31,5,0,5,1,1.0000,9,3,16.936379,121.736430
286,48.9500,25,5,0,5,1,1.0000,8,3,16.586135,139.859908
287,69.5100,13,5,0,5,1,1.0000,4,3,18.139663,113.085754
288,39.0900,27,4,1,5,1,0.8000,6,2,16.899577,138.226768
289,69.1700,21,5,0,5,1,1.0000,5,2,13.746900,110.569072
290,69.1700,21,5,0,5,1,1.0000,6,1,16.595254,139.247118
291,69.3700,11,5,0,5,1,1.0000,3,4,12.731852,161.049690
292,74.3800,14,5,0,5,1,1.0000,4,2,14.741822,123.720996
293,79.5400,12,5,0,5,1,1.0000,3,2,16.938338,119.104521
294,69.3100,13,5,0,5,1,1.0000,4,3,17.003436,115.868974
295,74.5100,13,5,0,5,1,1.0000,5,1,14.532255,151.973482
296,64.0800,24,5,0,5,1,1.0000,6,2,12.042301,114.975854
297,69.3300,19,5,0,5,1,1.0000,6,1,14.478991,130.153195
298,74.1700,21,5,0,5,1,1.0000,5,1,13.175724,134.544318
299,18.4000,50,5,0,5,1,1.0000,15,2,13.580672,121.713150
300,79.6300,9,5,0,5,1,1.0000,3,2,16.950736,139.467953
301,69.1400,22,5,0,5,1,1.0000,5,2,14.743248,184.653381
302,64.4500,15,5,0,5,1,1.0000,6,2,12.868167,142.084201
303,69.4100,13,5,0,5,1,1.0000,5,2,10.677834,150.153099
304,79.3100,13,5,0,5,1,1.0000,3,2,12.656092,116.755414
305,74.1600,18,5,0,5,1,1.0000,3,3,13.057503,134.240244
306,79.2700,21,5,0,5,1,1.0000,3,2,12.251965,161.047310
307,69.1500,15,5,0,5,1,1.0000,5,2,13.872571,154.585019
308,69.6700,11,5,0,5,1,1.0000,5,2,10.431749,156.580702
309,68.8500,15,5,0,5,1,1.0000,4,3,13.182410,104.101492
310,43.5900,37,5,0,5,1,1.0000,11,1,11.732950,141.524388
311,74.2500,15,5,0,5,1,1.0000,5,1,13.403127,127.665155
312,79.5100,13,5,0,5,1,1.0000,5,0,13.059492,114.447934
313,64.0100,23,5,0,5,1,1.0000,5,3,13.798432,110.112010
314,74.7000,10,5,0,5,1,1.0000,3,3,12.710569,110.311565
315,79.3500,15,5,0,5,1,1.0000,3,2,13.023461,118.661050
316,38.5000,40,5,0,5,1,1.0000,11,2,10.896646,104.276797
317,38.4500,25,4,1,5,1,0.8000,6,2,12.837843,141.363978
318,69.2000,20,5,0,5,1,1.0000,4,3,11.370902,138.693201
319,58.5400,32,5,0,5,1,1.0000,9,0,11.515416,119.836911
320,68.7500,25,5,0,5,1,1.0000,5,2,12.611415,113.081149
321,79.5700,11,5,0,5,1,1.0000,3,2,9.135705,158.666670
322,74.3500,15,5,0,5,1,1.0000,5,1,15.277479,130.257697
323,18.5600,38,4,1,5,1,0.8000,9,3,12.330360,102.343764
324,53.2000,40,5,0,5,1,1.0000,7,3,10.751502,159.727776
325,79.4700,11,5,0,5,1,1.0000,3,2,8.583093,104.137996
326,79.4800,14,5,0,5,1,1.0000,4,1,10.797987,169.763158
327,73.6000,20,5,0,5,1,1.0000,4,2,9.088884,200.211534
328,53.1900,37,5,0,5,1,1.0000,8,2,10.358576,145.309821
329,74.3500,15,5,0,5,1,1.0000,3,3,13.954285,127.564205
330,79.5800,14,5,0,5,1,1.0000,3,2,8.829901,112.108987
331,74.2900,17,5,0,5,1,1.0000,4,2,10.024989,59.960218
332,53.9500,25,5,0,5,1,1.0000,8,2,10.164010,80.292427
333,69.3900,17,5,0,5,1,1.0000,4,3,11.273751,87.415521
334,69.2700,21,5,0,5,1,1.0000,3,4,10.930672,145.235130
335,58.4200,36,5,0,5,1,1.0000,6,3,11.988085,127.107022
336,73.8200,26,5,0,5,1,1.0000,5,1,9.464532,122.312586
337,64.4800,14,5,0,5,1,1.0000,4,4,10.155887,141.345183
338,69.2900,17,5,0,5,1,1.0000,5,2,12.001036,107.708588
339,79.0300,19,5,0,5,1,1.0000,4,1,8.434683,157.819805
340,69.1800,24,5,0,5,1,1.0000,5,2,8.952751,114.870034
341,74.6000,10,5,0,5,1,1.0000,4,2,10.504611,111.415347
342,69.2800,14,5,0,5,1,1.0000,4,3,10.074506,103.274690
343,64.3500,15,5,0,5,1,1.0000,6,2,13.062102,95.380617
344,54.0500,25,5,0,5,1,1.0000,7,3,10.024511,150.937787
345,59.2300,19,5,0,5,1,1.0000,7,2,9.313129,100.116040
346,74.3600,18,5,0,5,1,1.0000,4,2,10.597330,105.626030
347,79.7000,10,5,0,5,1,1.0000,3,2,10.903731,103.121367
348,74.6400,12,5,0,5,1,1.0000,3,3,9.278505,155.344029
349,63.7500,35,5,0,5,1,1.0000,7,1,10.597441,111.785146
350,79.4400,12,5,0,5,1,1.0000,3,2,8.365012,152.425336
351,79.2700,11,5,0,5,1,1.0000,3,2,11.196644,105.983547
352,38.6600,28,5,0,5,1,1.0000,12,1,8.923172,109.560083
353,79.4700,11,5,0,5,1,1.0000,3,2,10.200907,116.846377
354,74.4200,16,5,0,5,1,1.0000,5,1,9.479359,140.107767
355,79.4800,14,5,0,5,1,1.0000,2,3,10.370077,78.888764
356,74.4400,12,5,0,5,1,1.0000,3,3,9.317525,84.075328
357,44.2800,24,4,1,5,1,0.8000,4,3,9.125712,104.207253
358,74.6600,8,5,0,5,1,1.0000,3,3,9.516775,91.310043
359,79.4200,16,5,0,5,1,1.0000,3,2,10.814595,58.418119
360,69.1000,20,5,0,5,1,1.0000,5,2,7.553895,82.440494
361,33.6600,38,4,1,5,1,0.8000,6,3,9.493780,129.548824
362,64.3800,14,5,0,5,1,1.0000,6,2,10.395656,82.932330
363,74.6000,10,5,0,5,1,1.0000,4,2,8.953159,121.118085
364,74.0600,18,5,0,5,1,1.0000,3,3,9.699118,68.306308
365,63.4800,34,5,0,5,1,1.0000,6,2,8.472855,95.595062
366,33.3800,44,5,0,5,1,1.0000,12,2,10.171010,82.840720
367,79.0600,18,5,0,5,1,1.0000,3,2,10.664805,75.369774
368,79.3400,12,5,0,5,1,1.0000,3,2,8.181444,87.747186
369,53.8400,22,4,1,5,1,0.8000,4,1,6.933094,78.487589
370,58.9800,34,5,0,5,1,1.0000,8,1,8.962451,125.304124
371,73.9600,18,5,0,5,1,1.0000,3,3,8.495958,90.101392
372,69.0500,15,5,0,5,1,1.0000,4,3,8.404064,93.147270
373,59.4300,19,5,0,5,1,1.0000,6,3,8.806617,107.443211
374,74.4500,15,5,0,5,1,1.0000,4,2,9.799248,109.758330
375,59.2300,19,4,1,5,1,0.8000,3,1,7.979416,80.222771
376,79.4500,15,5,0,5,1,1.0000,3,2,7.330542,112.254523
377,74.4200,16,5,0,5,1,1.0000,5,1,8.838732,144.220094
378,79.5500,15,5,0,5,1,1.0000,4,1,7.927622,99.084314
379,79.2100,13,5,0,5,1,1.0000,3,2,6.269053,83.018555
380,63.4400,32,5,0,5,1,1.0000,7,1,7.859261,64.356094
381,79.5000,10,5,0,5,1,1.0000,3,2,9.272920,130.396869
382,74.5500,15,5,0,5,1,1.0000,4,2,8.178198,117.833891
383,64.4200,16,5,0,5,1,1.0000,6,2,7.659702,76.104027
384,53.6900,27,5,0,5,1,1.0000,7,3,7.526555,70.574043
385,64.2900,17,5,0,5,1,1.0000,5,3,9.418643,116.541953
