episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
79,19.2300,19,4,1,5,1,0.8000,10,2,40.289212,123.699049
80,48.6200,26,5,0,5,1,1.0000,8,3,38.946453,252.621065
81,49.2300,19,5,0,5,1,1.0000,9,2,39.488921,250.493286
82,59.1700,21,5,0,5,1,1.0000,7,2,44.451394,251.391727
83,38.9600,28,5,0,5,1,1.0000,10,3,40.278944,225.324295
84,-26.2900,43,4,1,5,1,0.8000,18,3,40.882932,241.493951
85,9.0500,25,4,1,5,1,0.8000,10,4,45.799628,226.882190
86,64.1300,19,5,0,5,1,1.0000,6,2,41.261375,144.862917
87,49.2300,19,5,0,5,1,1.0000,11,0,38.243385,192.309070
88,29.0100,23,4,1,5,1,0.8000,8,2,40.751469,192.982161
89,44.2000,20,5,0,5,1,1.0000,8,4,38.657388,222.788013
90,64.2800,14,5,0,5,1,1.0000,5,3,39.423669,157.901578
91,64.2900,17,5,0,5,1,1.0000,4,4,43.201352,213.021069
92,63.9700,21,5,0,5,1,1.0000,6,2,41.941481,123.003531
93,53.9600,18,5,0,5,1,1.0000,6,4,39.975957,192.845422
94,38.6300,29,5,0,5,1,1.0000,10,3,40.559774,180.488080
95,59.2200,16,5,0,5,1,1.0000,7,2,45.880424,163.442542
96,-21.3300,31,3,2,5,1,0.6000,12,3,43.609168,131.561818
97,8.6400,32,5,0,5,1,1.0000,16,3,42.920031,221.147482
98,53.8200,26,5,0,5,1,1.0000,7,3,46.027104,196.052710
99,13.7000,30,4,1,5,1,0.8000,12,1,41.497986,184.480188
100,33.9700,31,5,0,5,1,1.0000,12,2,41.480234,141.653864
101,59.4500,15,5,0,5,1,1.0000,6,3,44.298005,154.764314
102,54.4800,14,5,0,5,1,1.0000,6,4,38.583079,151.267780
103,58.7600,18,5,0,5,1,1.0000,4,5,44.689289,194.347867
104,64.2900,17,5,0,5,1,1.0000,5,3,44.425450,124.562242
105,9.0900,27,4,1,5,1,0.8000,11,3,40.737346,207.355533
106,18.6000,40,5,0,5,1,1.0000,14,3,41.794542,212.373038
107,39.1700,21,4,1,5,1,0.8000,6,2,42.877528,140.086742
108,79.0000,20,5,0,5,1,1.0000,3,2,43.503962,119.323927
109,3.9000,30,4,1,5,1,0.8000,12,3,41.140282,168.310701
110,68.8600,18,5,0,5,1,1.0000,5,2,42.250809,180.375270
111,69.5700,11,5,0,5,1,1.0000,4,3,49.243259,154.012889
112,79.5000,10,5,0,5,1,1.0000,3,2,42.150813,140.666029
113,54.3500,15,5,0,5,1,1.0000,6,4,36.525322,146.447707
114,48.9400,22,5,0,5,1,1.0000,8,3,41.297480,149.236285
115,18.7600,28,5,0,5,1,1.0000,14,3,40.993624,150.017169
116,8.5200,36,4,1,5,1,0.8000,13,1,38.236634,225.539659
117,49.0200,26,5,0,5,1,1.0000,9,2,40.256790,187.167337
118,18.9700,21,4,1,5,1,0.8000,9,3,38.440565,93.933482
119,43.4700,31,5,0,5,1,1.0000,10,2,39.016284,112.261428
120,69.1800,14,5,0,5,1,1.0000,4,3,34.153336,135.641099
121,-32.1600,52,5,0,5,1,1.0000,22,5,45.511519,181.430929
122,24.0200,26,5,0,5,1,1.0000,11,5,42.040311,146.432905
123,59.6000,10,5,0,5,1,1.0000,5,4,45.395225,222.783157
124,-16.4700,39,3,2,5,1,0.6000,12,2,43.393981,129.280952
125,69.5000,10,5,0,5,1,1.0000,4,3,39.996269,138.914549
126,68.7900,17,5,0,5,1,1.0000,5,2,44.216232,128.970103
127,54.0300,19,5,0,5,1,1.0000,7,3,46.383954,130.326007
128,48.7900,27,5,0,5,1,1.0000,8,3,42.631750,110.088988
129,48.8400,22,5,0,5,1,1.0000,9,2,43.062644,104.014915
130,49.1000,20,5,0,5,1,1.0000,7,4,39.026281,163.151063
131,38.7900,27,5,0,5,1,1.0000,11,2,41.918337,123.681503
132,38.0100,33,5,0,5,1,1.0000,11,2,39.302161,142.324594
133,68.9500,15,5,0,5,1,1.0000,5,2,39.538524,198.040920
134,74.5700,11,5,0,5,1,1.0000,2,4,38.860586,122.134941
135,59.3600,18,5,0,5,1,1.0000,7,2,37.817411,128.405251
136,63.7900,17,5,0,5,1,1.0000,3,5,41.829691,161.371312
137,38.8900,27,5,0,5,1,1.0000,11,2,39.560504,144.596416
138,74.4100,13,5,0,5,1,1.0000,4,2,42.978658,135.681734
139,53.5000,20,5,0,5,1,1.0000,5,5,42.670273,134.680389
140,28.3800,34,4,1,5,1,0.8000,8,2,37.044650,98.585455
141,33.6900,27,4,1,5,1,0.8000,8,1,36.576611,134.850348
142,69.6100,13,5,0,5,1,1.0000,5,2,36.197332,132.409019
143,23.7200,26,5,0,5,1,1.0000,13,3,33.782268,125.792631
144,28.5500,35,5,0,5,1,1.0000,12,3,37.065806,133.830454
145,-57.7900,63,3,2,5,1,0.6000,18,4,38.845369,110.143552
146,64.0600,18,5,0,5,1,1.0000,4,4,34.053984,204.356073
147,32.9900,37,5,0,5,1,1.0000,10,4,39.132287,125.644077
148,7.0400,42,3,2,5,1,0.6000,8,1,35.478885,142.779326
149,13.2700,41,5,0,5,1,1.0000,16,2,38.125288,90.746828
150,53.8000,20,5,0,5,1,1.0000,8,2,34.645160,216.415118
151,53.0900,27,5,0,5,1,1.0000,8,2,38.949710,225.173853
152,79.4300,9,5,0,5,1,1.0000,2,3,37.621027,154.085846
153,13.4500,35,5,0,5,1,1.0000,15,3,37.601671,129.686024
154,34.3300,19,4,1,5,1,0.8000,8,1,33.011927,183.260995
155,24.0700,31,4,1,5,1,0.8000,9,2,36.041102,146.177171
156,63.6900,17,5,0,5,1,1.0000,5,3,27.806525,134.046071
157,33.9600,28,5,0,5,1,1.0000,12,2,35.177392,179.332148
158,74.3700,11,5,0,5,1,1.0000,3,3,34.218072,84.543160
159,-16.9700,49,4,1,5,1,0.8000,18,1,36.910287,155.322906
160,-7.2400,58,4,1,5,1,0.8000,15,2,32.203313,95.058749
161,29.2700,21,4,1,5,1,0.8000,9,1,34.745773,146.505118
162,48.0900,37,5,0,5,1,1.0000,8,3,32.476088,109.784734
163,39.4600,18,4,1,5,1,0.8000,5,3,27.534762,147.959906
164,53.9400,22,5,0,5,1,1.0000,9,1,33.520819,101.016794
165,38.7700,31,5,0,5,1,1.0000,11,2,32.346626,121.936626
166,33.9900,27,5,0,5,1,1.0000,11,3,32.867170,125.232038
167,59.0600,18,5,0,5,1,1.0000,6,3,34.322429,190.213318
168,59.3000,20,5,0,5,1,1.0000,6,3,32.372192,166.875729
169,38.7400,32,5,0,5,1,1.0000,11,2,30.370346,141.204778
170,69.3800,14,5,0,5,1,1.0000,4,3,34.263674,93.585335
171,48.9700,21,5,0,5,1,1.0000,8,3,30.088704,76.053677
172,74.2800,14,5,0,5,1,1.0000,4,2,34.564687,209.571066
173,74.2800,14,5,0,5,1,1.0000,3,3,31.590590,159.282377
174,33.4800,34,5,0,5,1,1.0000,12,2,32.241516,127.322784
175,33.7600,38,5,0,5,1,1.0000,12,2,34.252810,158.980434
176,68.0900,27,5,0,5,1,1.0000,5,2,28.950943,192.018686
177,28.7800,34,5,0,5,1,1.0000,13,2,28.712393,115.886011
178,49.1700,21,5,0,5,1,1.0000,8,3,27.628568,173.159306
179,69.3100,13,5,0,5,1,1.0000,4,3,27.131802,140.861989
180,74.1400,12,5,0,5,1,1.0000,3,3,36.419390,143.543239
181,59.0400,22,5,0,5,1,1.0000,6,3,31.871823,134.551357
182,59.5500,15,5,0,5,1,1.0000,5,4,24.399479,173.321249
183,59.0700,21,5,0,5,1,1.0000,6,3,28.497890,123.134010
184,74.2900,17,5,0,5,1,1.0000,4,2,34.076051,139.112529
185,38.6100,23,4,1,5,1,0.8000,4,4,28.967872,131.844440
186,18.6700,31,4,1,5,1,0.8000,9,3,30.867834,140.621857
187,39.3900,17,4,1,5,1,0.8000,5,3,28.092405,103.205894
188,59.2900,17,5,0,5,1,1.0000,6,3,30.947191,154.289719
189,64.3100,13,5,0,5,1,1.0000,4,4,31.205344,141.770918
190,23.2000,40,5,0,5,1,1.0000,15,1,26.731389,180.951575
191,64.1500,15,5,0,5,1,1.0000,5,3,27.297763,143.238037
192,69.5800,14,5,0,5,1,1.0000,5,2,26.824183,134.478464
193,-1.0800,36,5,0,5,1,1.0000,18,3,26.377531,87.718385
194,43.7600,28,5,0,5,1,1.0000,9,3,23.893291,154.218114
195,59.4500,15,5,0,5,1,1.0000,6,3,29.843325,165.071986
196,48.8200,26,5,0,5,1,1.0000,8,3,25.719432,154.294180
197,48.4100,33,5,0,5,1,1.0000,8,3,25.118185,192.475638
198,58.7000,20,5,0,5,1,1.0000,6,3,28.432289,151.369368
199,58.6900,27,5,0,5,1,1.0000,7,2,27.301783,158.199008
200,39.0200,26,4,1,5,1,0.8000,6,2,24.452761,174.288580
201,53.7900,27,5,0,5,1,1.0000,8,2,27.238968,125.753813
202,74.5700,11,5,0,5,1,1.0000,4,2,25.381701,165.277341
203,74.5000,10,5,0,5,1,1.0000,3,3,19.732318,191.912900
204,69.1700,21,5,0,5,1,1.0000,5,2,22.511590,150.857578
205,53.9400,22,5,0,5,1,1.0000,7,3,24.240486,112.880919
206,-0.8800,26,3,2,5,1,0.6000,10,1,22.897636,157.897531
207,64.0100,23,5,0,5,1,1.0000,6,2,24.561080,139.383362
208,53.3400,42,5,0,5,1,1.0000,6,4,25.615984,95.800883
209,59.0400,22,5,0,5,1,1.0000,6,3,20.225334,192.056689
210,38.7500,35,4,1,5,1,0.8000,7,1,24.160016,138.196814
211,63.5600,28,5,0,5,1,1.0000,6,2,22.623062,100.586639
212,49.6400,12,5,0,5,1,1.0000,7,4,21.175777,129.307906
213,43.7300,29,5,0,5,1,1.0000,8,4,19.974580,132.983607
214,79.6100,13,5,0,5,1,1.0000,3,2,21.480803,177.992104
215,8.8700,31,3,2,5,1,0.6000,7,2,19.804331,190.985321
216,18.2700,51,5,0,5,1,1.0000,13,4,22.504673,140.189662
217,79.5300,9,5,0,5,1,1.0000,2,3,29.304624,211.042558
218,69.2900,17,5,0,5,1,1.0000,4,3,21.756305,165.393996
219,49.1800,24,5,0,5,1,1.0000,7,4,18.984140,108.625417
220,74.2800,14,5,0,5,1,1.0000,3,3,20.849248,158.433273
221,64.1600,18,5,0,5,1,1.0000,6,2,23.143861,189.701453
222,74.3700,11,5,0,5,1,1.0000,3,3,24.178403,162.598940
223,58.1900,27,5,0,5,1,1.0000,6,3,22.420998,160.330420
224,69.1000,20,5,0,5,1,1.0000,6,1,20.837401,144.965399
225,74.0500,15,5,0,5,1,1.0000,4,2,23.863404,140.675201
226,64.6700,11,5,0,5,1,1.0000,5,3,24.192884,170.791508
227,69.2400,22,5,0,5,1,1.0000,6,1,21.368106,97.301051
228,49.2200,26,5,0,5,1,1.0000,10,1,21.420138,118.731821
229,74.5700,11,5,0,5,1,1.0000,4,2,18.168419,138.252760
230,53.0500,45,5,0,5,1,1.0000,8,2,21.899076,142.406525
231,32.9900,47,5,0,5,1,1.0000,13,1,19.789358,168.456793
232,58.5700,41,5,0,5,1,1.0000,7,2,20.831681,133.120824
233,79.4400,12,5,0,5,1,1.0000,3,2,20.346742,153.577669
234,54.4200,16,5,0,5,1,1.0000,9,1,18.280086,109.397887
235,38.8100,23,4,1,5,1,0.8000,8,0,19.681634,142.660052
236,58.5400,32,5,0,5,1,1.0000,6,3,19.735869,123.048293
237,48.7100,23,5,0,5,1,1.0000,7,4,16.913726,147.087128
238,38.8900,27,5,0,5,1,1.0000,13,0,19.275937,98.671780
239,59.2700,21,5,0,5,1,1.0000,7,2,17.589626,152.485719
240,58.8200,26,5,0,5,1,1.0000,7,2,18.802587,166.973553
241,29.1000,20,4,1,5,1,0.8000,9,1,19.957198,133.321746
242,63.4900,27,5,0,5,1,1.0000,6,2,17.059318,101.400319
243,34.0900,27,4,1,5,1,0.8000,8,1,18.502618,165.471214
244,69.0400,22,5,0,5,1,1.0000,4,3,14.726188,107.629485
245,43.8800,34,5,0,5,1,1.0000,12,0,21.091620,110.828323
246,-31.4800,36,3,2,5,1,0.6000,14,3,15.739733,137.134044
247,79.2900,17,5,0,5,1,1.0000,3,2,21.069266,140.779428
248,59.2700,21,5,0,5,1,1.0000,6,3,17.941767,163.673966
249,63.7100,33,5,0,5,1,1.0000,5,3,19.263173,149.686928
250,69.5500,15,5,0,5,1,1.0000,7,0,20.083036,117.895314
251,73.8000,20,5,0,5,1,1.0000,4,2,19.977863,100.281175
252,18.7400,32,4,1,5,1,0.8000,10,2,18.909858,142.342595
253,18.9000,30,4,1,5,1,0.8000,9,3,19.804514,88.687976
254,59.7000,10,5,0,5,1,1.0000,6,3,18.728958,140.180399
255,68.7300,29,5,0,5,1,1.0000,5,2,18.261122,92.905067
256,73.3500,25,5,0,5,1,1.0000,5,1,15.090428,178.052228
257,69.2200,16,5,0,5,1,1.0000,6,1,19.965025,169.098048
258,69.0400,22,5,0,5,1,1.0000,6,1,15.204681,131.163419
259,53.9500,25,4,1,5,1,0.8000,3,2,15.246917,191.929416
260,58.4500,35,5,0,5,1,1.0000,8,1,16.142486,125.880151
261,79.6100,13,5,0,5,1,1.0000,5,0,17.354281,183.047241
262,53.6300,29,5,0,5,1,1.0000,8,2,16.054201,123.397563
263,59.2100,23,5,0,5,1,1.0000,8,1,13.589033,116.102681
264,68.6800,24,5,0,5,1,1.0000,5,2,13.950868,157.786320
265,59.1900,17,5,0,5,1,1.0000,8,1,15.180682,152.294142
266,69.0000,20,5,0,5,1,1.0000,7,0,15.867533,149.314857
267,74.5100,13,5,0,5,1,1.0000,4,2,13.016416,92.644582
268,64.5700,11,5,0,5,1,1.0000,5,3,14.376416,79.567668
269,53.9100,23,5,0,5,1,1.0000,9,1,14.034802,140.239993
270,33.9600,28,4,1,5,1,0.8000,7,2,16.360985,139.446715
271,3.8500,35,4,1,5,1,0.8000,12,3,12.496182,107.236354
272,18.2800,44,4,1,5,1,0.8000,10,2,14.911923,131.653636
273,22.7100,43,5,0,5,1,1.0000,14,2,13.518904,119.964830
274,11.5900,57,4,1,5,1,0.8000,11,3,14.713636,158.573163
275,49.0500,25,5,0,5,1,1.0000,8,3,13.086051,119.490131
276,64.3000,20,5,0,5,1,1.0000,7,1,13.399803,130.714670
277,79.3200,16,5,0,5,1,1.0000,3,2,11.314543,108.938261
278,63.4100,43,5,0,5,1,1.0000,7,1,14.292395,118.700520
279,64.5100,13,5,0,5,1,1.0000,5,3,13.571773,122.531915
280,49.1100,23,5,0,5,1,1.0000,10,1,12.110884,163.035249
281,79.6100,13,5,0,5,1,1.0000,5,0,11.926293,163.081850
282,73.6800,24,5,0,5,1,1.0000,4,2,14.484825,117.257622
283,64.2800,24,5,0,5,1,1.0000,6,2,13.184229,162.867001
284,79.2700,11,5,0,5,1,1.0000,3,2,14.208154,96.703044
285,73.7300,19,5,0,5,1,1.0000,4,2,12.543746,91.333898
286,79.6300,9,5,0,5,1,1.0000,4,1,9.522224,101.716730
287,69.2300,19,5,0,5,1,1.0000,5,2,11.790550,135.035422
288,74.3700,11,5,0,5,1,1.0000,3,3,9.856799,141.776759
289,74.2900,17,5,0,5,1,1.0000,4,2,14.355128,97.980853
290,69.5400,12,5,0,5,1,1.0000,4,3,11.564064,151.446471
291,53.8500,25,5,0,5,1,1.0000,8,2,11.552403,115.261549
292,64.1500,25,5,0,5,1,1.0000,7,1,10.898724,132.369620
293,23.8000,30,3,2,5,1,0.6000,4,2,13.810609,106.867331
294,74.2100,23,5,0,5,1,1.0000,4,2,12.952904,118.198453
295,59.4000,20,5,0,5,1,1.0000,7,2,13.333413,117.399695
296,58.5300,29,5,0,5,1,1.0000,6,3,11.533522,160.212370
297,64.2000,20,5,0,5,1,1.0000,6,2,10.548793,109.956056
298,79.1600,18,5,0,5,1,1.0000,3,2,11.264473,133.643883
299,44.0200,26,5,0,5,1,1.0000,9,3,11.437231,92.052374
300,74.4900,17,5,0,5,1,1.0000,4,2,11.057223,85.724500
301,74.2700,11,5,0,5,1,1.0000,3,3,14.847207,86.865465
302,64.3000,20,5,0,5,1,1.0000,6,2,10.259550,118.800682
303,74.4300,19,5,0,5,1,1.0000,5,1,11.246536,98.104559
304,69.3800,14,5,0,5,1,1.0000,5,2,10.117611,99.772272
305,79.5100,13,5,0,5,1,1.0000,3,2,12.116584,131.626129
306,74.1900,17,5,0,5,1,1.0000,4,2,12.407924,84.898942
307,43.8100,33,5,0,5,1,1.0000,11,1,11.612939,100.501959
308,68.5900,27,5,0,5,1,1.0000,3,4,11.563032,98.763042
309,32.5600,58,5,0,5,1,1.0000,12,2,11.971301,195.581784
310,23.4800,44,5,0,5,1,1.0000,15,1,11.257832,109.618639
311,73.4900,27,5,0,5,1,1.0000,5,1,11.681181,104.430058
312,59.0100,33,5,0,5,1,1.0000,7,2,10.376536,125.909964
313,68.1900,37,5,0,5,1,1.0000,6,1,10.903573,78.110658
314,69.2600,18,5,0,5,1,1.0000,5,2,12.806010,75.080932
315,69.2100,13,5,0,5,1,1.0000,4,3,11.073851,120.506689
316,74.3500,15,5,0,5,1,1.0000,3,3,9.028160,90.311295
317,73.4100,33,5,0,5,1,1.0000,4,2,7.814552,96.825993
318,64.2900,17,5,0,5,1,1.0000,6,2,10.287764,81.946564
319,79.2900,17,5,0,5,1,1.0000,4,1,9.950151,101.075110
320,79.3800,14,5,0,5,1,1.0000,4,1,11.464858,118.973163
321,78.8600,18,5,0,5,1,1.0000,4,1,10.605044,96.724651
322,59.3900,17,4,1,5,1,0.8000,2,2,10.658196,82.830505
323,44.1000,30,5,0,5,1,1.0000,10,2,9.617172,98.846391
324,59.0300,29,5,0,5,1,1.0000,7,2,10.827674,148.884708
325,69.2100,13,5,0,5,1,1.0000,4,3,8.814372,141.613114
326,58.4700,31,5,0,5,1,1.0000,7,2,9.901270,93.501009
327,69.6400,12,5,0,5,1,1.0000,6,1,9.441460,92.799776
328,79.0000,20,5,0,5,1,1.0000,3,2,9.425971,72.073171
329,73.6900,17,5,0,5,1,1.0000,4,2,12.263650,101.837839
330,69.0200,26,5,0,5,1,1.0000,5,2,10.898783,74.233706
331,68.9300,29,5,0,5,1,1.0000,6,1,9.525638,101.018974
332,79.3100,13,5,0,5,1,1.0000,3,2,9.840468,102.637237
333,64.4300,19,5,0,5,1,1.0000,7,1,8.908779,91.839349
334,49.4300,19,4,1,5,1,0.8000,6,0,10.179651,131.120299
335,78.9600,18,5,0,5,1,1.0000,3,2,9.002873,111.868262
336,74.0100,23,5,0,5,1,1.0000,4,2,8.767372,94.151771
337,78.9100,23,5,0,5,1,1.0000,3,2,10.851434,89.130341
338,74.3500,15,5,0,5,1,1.0000,4,2,9.062913,125.113383
339,53.5000,40,5,0,5,1,1.0000,9,1,8.974137,107.113873
340,42.8200,56,5,0,5,1,1.0000,11,1,8.795484,66.821983
341,68.8400,22,5,0,5,1,1.0000,4,3,8.048509,119.893861
342,64.0400,22,5,0,5,1,1.0000,7,1,8.588960,76.400175
343,79.4300,9,5,0,5,1,1.0000,2,3,6.530235,77.010680
344,1.9700,51,4,1,5,1,0.8000,15,1,8.837134,85.990459
345,63.7300,39,5,0,5,1,1.0000,5,3,7.583947,96.454367
346,74.5100,13,5,0,5,1,1.0000,4,2,9.032927,123.769717
347,79.2500,15,5,0,5,1,1.0000,3,2,6.677891,79.227859
348,79.6300,9,5,0,5,1,1.0000,3,2,7.831878,88.873925
349,74.5000,10,5,0,5,1,1.0000,3,3,8.219925,101.062502
350,53.6900,37,5,0,5,1,1.0000,9,1,8.067366,73.934057
351,79.4400,12,5,0,5,1,1.0000,3,2,6.884005,126.479668
352,59.2500,25,5,0,5,1,1.0000,7,2,8.094594,79.536208
353,64.3600,18,5,0,5,1,1.0000,7,1,9.049623,76.837038
354,74.2300,19,5,0,5,1,1.0000,5,1,6.771261,62.605721
355,54.2200,26,4,1,5,1,0.8000,4,1,7.697007,60.462835
356,38.9700,31,4,1,5,1,0.8000,7,1,6.933822,61.536075
357,48.7000,40,5,0,5,1,1.0000,9,2,7.826896,73.530695
358,79.3200,16,5,0,5,1,1.0000,4,1,7.846736,101.629745
359,48.7500,35,5,0,5,1,1.0000,9,2,7.616378,107.281196
360,79.7900,7,5,0,5,1,1.0000,2,3,9.452787,114.639360
361,79.4700,11,5,0,5,1,1.0000,3,2,7.773316,83.527805
362,68.4600,28,5,0,5,1,1.0000,4,3,7.949255,112.586223
363,63.6400,42,5,0,5,1,1.0000,6,2,8.047289,59.611555
364,74.4600,18,5,0,5,1,1.0000,5,1,6.051337,109.984261
365,59.4500,15,5,0,5,1,1.0000,6,3,7.628549,83.418965
366,63.9600,28,5,0,5,1,1.0000,7,1,8.199208,89.491168
367,54.2000,20,5,0,5,1,1.0000,8,2,6.193569,61.091494
368,73.9000,20,5,0,5,1,1.0000,4,2,7.467534,59.105112
369,79.4900,17,5,0,5,1,1.0000,4,1,9.738713,62.029565
370,79.4900,17,5,0,5,1,1.0000,3,2,8.418113,109.837641
371,74.3400,22,5,0,5,1,1.0000,5,1,8.717494,113.652652
372,74.5800,14,5,0,5,1,1.0000,4,2,7.582847,82.612180
373,74.5800,14,5,0,5,1,1.0000,4,2,8.042779,64.908288
374,59.2100,23,5,0,5,1,1.0000,8,1,8.767654,118.274003
375,57.1800,44,4,1,5,1,0.8000,3,2,7.820974,96.759424
376,43.8600,28,4,1,5,1,0.8000,4,3,7.533280,113.240811
377,73.9800,24,5,0,5,1,1.0000,4,2,7.624250,76.134956
378,69.3900,17,5,0,5,1,1.0000,4,3,8.405688,106.033318
379,69.7300,9,5,0,5,1,1.0000,3,4,7.137552,93.179813
380,78.8400,22,5,0,5,1,1.0000,3,2,7.470943,64.218487
381,77.7300,39,5,0,5,1,1.0000,4,1,6.923212,98.420627
382,59.0000,30,5,0,5,1,1.0000,7,2,7.248680,84.334430
383,74.6000,10,5,0,5,1,1.0000,3,3,7.042418,72.918279
384,69.4100,13,5,0,5,1,1.0000,4,3,7.522736,85.943417
385,67.4900,37,5,0,5,1,1.0000,6,1,7.638354,72.536284
