episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
85,59.3200,16,5,0,5,1,1.0000,6,3,53.690847,147.047003
86,74.7600,8,5,0,5,1,1.0000,4,2,64.643074,167.478789
87,39.0800,24,4,1,5,1,0.8000,6,2,53.033931,162.497589
88,59.2600,18,5,0,5,1,1.0000,6,3,56.560986,147.391380
89,39.2000,20,5,0,5,1,1.0000,9,4,51.226488,187.610895
90,64.3400,12,5,0,5,1,1.0000,5,3,56.594296,140.680885
91,29.4000,20,4,1,5,1,0.8000,8,2,50.705156,149.610837
92,54.2600,18,5,0,5,1,1.0000,8,2,60.762059,143.029837
93,39.4600,18,4,1,5,1,0.8000,7,1,56.859693,147.061591
94,18.8100,33,5,0,5,1,1.0000,14,3,49.840529,138.391040
95,69.5400,12,5,0,5,1,1.0000,4,3,52.554765,131.738835
96,59.2200,16,5,0,5,1,1.0000,6,3,48.730838,138.988194
97,69.0900,17,5,0,5,1,1.0000,5,2,55.451224,124.766971
98,38.8800,24,5,0,5,1,1.0000,10,3,52.468265,151.105904
99,39.1900,27,4,1,5,1,0.8000,7,1,52.820208,103.129062
100,73.8800,14,5,0,5,1,1.0000,3,3,47.700975,120.299504
101,44.1300,19,4,1,5,1,0.8000,6,1,47.662741,95.552097
102,29.0200,26,5,0,5,1,1.0000,13,2,49.228394,126.369991
103,69.2200,16,5,0,5,1,1.0000,5,2,48.520574,75.078212
104,69.7300,9,5,0,5,1,1.0000,5,2,51.599462,82.133013
105,69.2200,16,5,0,5,1,1.0000,5,2,51.282082,73.421407
106,-1.9900,43,4,1,5,1,0.8000,13,3,46.183185,96.720361
107,53.6500,25,5,0,5,1,1.0000,7,3,47.931572,76.410107
108,12.5800,44,4,1,5,1,0.8000,11,2,48.961632,93.820462
109,64.4100,13,5,0,5,1,1.0000,5,3,49.668936,95.293640
110,69.4700,11,5,0,5,1,1.0000,3,4,54.488789,110.482854
111,18.5500,45,5,0,5,1,1.0000,14,3,48.154103,104.158890
112,33.3300,39,5,0,5,1,1.0000,11,3,45.915171,72.175525
113,54.1500,25,5,0,5,1,1.0000,8,2,49.803872,76.318568
114,13.7600,28,4,1,5,1,0.8000,10,3,45.579211,67.640781
115,38.7800,24,4,1,5,1,0.8000,7,1,45.535970,87.226758
116,3.4600,38,5,0,5,1,1.0000,15,5,45.390799,70.195412
117,68.4700,21,5,0,5,1,1.0000,4,3,42.919057,89.850832
118,63.9300,19,5,0,5,1,1.0000,3,5,42.300402,103.422825
119,14.2700,21,4,1,5,1,0.8000,10,3,43.368896,59.673672
120,28.7800,34,5,0,5,1,1.0000,11,4,41.718986,73.855724
121,-7.5500,45,3,2,5,1,0.6000,10,2,45.213364,90.098262
122,23.5200,26,5,0,5,1,1.0000,11,5,40.447139,79.282567
123,-1.7400,38,4,1,5,1,0.8000,14,2,41.360211,92.523927
124,74.3000,10,5,0,5,1,1.0000,2,4,40.544473,80.685362
125,59.3900,17,5,0,5,1,1.0000,7,2,36.946157,54.699244
126,-6.0000,30,4,1,5,1,0.8000,16,1,44.256706,88.922768
127,3.1300,39,4,1,5,1,0.8000,14,1,38.675324,79.184642
128,34.3300,19,4,1,5,1,0.8000,7,2,45.392370,67.927818
129,69.0200,16,5,0,5,1,1.0000,4,3,34.402174,57.586927
130,23.8900,27,4,1,5,1,0.8000,10,1,35.291130,75.335900
131,38.3700,31,5,0,5,1,1.0000,10,3,36.373226,59.650876
132,68.8400,22,5,0,5,1,1.0000,4,3,41.860360,95.754021
133,69.7300,9,5,0,5,1,1.0000,4,3,36.601345,87.060806
134,8.7200,26,4,1,5,1,0.8000,11,3,35.520490,120.168199
135,9.0400,22,4,1,5,1,0.8000,12,2,39.004698,117.826160
136,69.5400,12,5,0,5,1,1.0000,3,4,36.891953,113.995148
137,-2.5000,40,4,1,5,1,0.8000,14,3,35.917544,162.101515
138,54.2100,23,5,0,5,1,1.0000,7,3,42.190291,83.705191
139,38.4100,33,5,0,5,1,1.0000,11,2,37.510700,110.775411
140,43.9100,23,5,0,5,1,1.0000,9,3,36.477776,101.646593
141,69.0200,16,5,0,5,1,1.0000,4,3,32.387836,151.797966
142,48.3300,29,5,0,5,1,1.0000,9,2,40.653610,92.344957
143,74.2500,15,5,0,5,1,1.0000,4,2,35.355632,108.372736
144,74.1100,13,5,0,5,1,1.0000,4,2,36.318954,89.687960
145,68.7000,20,5,0,5,1,1.0000,5,2,32.008210,95.481409
146,64.5100,13,5,0,5,1,1.0000,5,3,35.679013,99.669225
147,29.4600,18,4,1,5,1,0.8000,9,1,37.541231,84.093567
148,18.7800,24,4,1,5,1,0.8000,9,3,39.677082,88.743264
149,63.7100,23,5,0,5,1,1.0000,6,2,30.722543,82.421654
150,62.8800,24,5,0,5,1,1.0000,4,4,28.255269,119.199068
151,58.8900,17,5,0,5,1,1.0000,5,4,33.687515,123.477434
152,59.2300,19,5,0,5,1,1.0000,7,2,33.961423,86.544512
153,63.7600,18,5,0,5,1,1.0000,5,3,35.082816,73.275277
154,48.6700,21,5,0,5,1,1.0000,6,5,34.857200,91.899188
155,54.2600,18,5,0,5,1,1.0000,8,2,30.135324,97.737014
156,67.9500,25,5,0,5,1,1.0000,4,3,31.816733,85.850166
157,3.9500,35,4,1,5,1,0.8000,13,2,30.809199,89.178152
158,12.1100,53,5,0,5,1,1.0000,14,4,29.984510,64.322629
159,63.8300,19,5,0,5,1,1.0000,5,3,30.440908,119.192114
160,69.2900,17,5,0,5,1,1.0000,5,2,32.004116,74.883421
161,48.4200,26,5,0,5,1,1.0000,8,3,27.238804,87.293192
162,3.0900,37,4,1,5,1,0.8000,11,4,30.900631,116.641187
163,23.2700,41,4,1,5,1,0.8000,9,2,29.712975,103.586974
164,69.1800,14,5,0,5,1,1.0000,4,3,29.951943,85.600815
165,53.6900,27,5,0,5,1,1.0000,8,2,28.445036,108.653471
166,74.5300,9,5,0,5,1,1.0000,2,4,26.205719,82.513633
167,53.7800,24,5,0,5,1,1.0000,7,3,26.335752,95.758765
168,64.0200,16,5,0,5,1,1.0000,4,4,27.516056,80.713021
169,48.3300,29,5,0,5,1,1.0000,7,4,25.563569,113.899994
170,43.3300,39,5,0,5,1,1.0000,8,4,28.211475,84.625249
171,59.3600,18,5,0,5,1,1.0000,7,2,27.796825,64.979751
172,29.1400,22,4,1,5,1,0.8000,7,3,25.130216,76.071466
173,28.9100,23,5,0,5,1,1.0000,11,4,22.263959,110.370580
174,58.9900,17,5,0,5,1,1.0000,6,3,22.890319,114.931227
175,58.3200,26,5,0,5,1,1.0000,7,2,24.168113,119.520917
176,69.6300,9,5,0,5,1,1.0000,3,4,22.266884,124.250410
177,38.9000,30,5,0,5,1,1.0000,10,3,26.116891,131.074367
178,64.2900,17,5,0,5,1,1.0000,5,3,22.575883,118.681758
179,59.3900,17,5,0,5,1,1.0000,6,3,25.443140,82.459720
180,23.7500,35,5,0,5,1,1.0000,12,4,25.885969,102.032101
181,58.4100,23,5,0,5,1,1.0000,6,3,21.756615,80.948663
182,18.1900,37,4,1,5,1,0.8000,11,1,24.063538,113.940001
183,28.9000,30,5,0,5,1,1.0000,12,3,23.596949,126.623845
184,74.5000,10,5,0,5,1,1.0000,4,2,24.586876,121.722244
185,18.2900,37,4,1,5,1,0.8000,9,3,23.404849,99.087901
186,48.9500,25,5,0,5,1,1.0000,7,4,24.208780,105.361700
187,74.6000,10,5,0,5,1,1.0000,3,3,23.567663,106.756279
188,-1.5700,39,3,2,5,1,0.6000,9,2,22.402618,114.204276
189,58.8000,20,5,0,5,1,1.0000,4,5,19.849183,94.659152
190,68.8200,16,5,0,5,1,1.0000,4,3,26.655610,99.627826
191,64.4400,12,5,0,5,1,1.0000,5,3,19.003434,90.307747
192,19.1300,29,4,1,5,1,0.8000,12,0,20.547926,89.042375
193,54.0300,29,5,0,5,1,1.0000,8,2,22.958142,102.917894
194,69.3700,11,5,0,5,1,1.0000,3,4,21.585502,90.192172
195,59.1100,23,5,0,5,1,1.0000,6,3,20.434536,114.476115
196,53.5800,24,5,0,5,1,1.0000,5,5,22.224200,125.640211
197,48.4500,25,5,0,5,1,1.0000,8,3,20.471725,102.012646
198,44.3400,22,5,0,5,1,1.0000,9,3,21.552331,116.527345
199,62.5100,33,5,0,5,1,1.0000,4,4,22.898937,96.825117
200,48.9800,24,5,0,5,1,1.0000,7,4,20.703897,71.584137
201,53.8800,24,5,0,5,1,1.0000,9,1,21.187332,108.335205
202,37.8800,34,4,1,5,1,0.8000,5,3,20.986159,82.408820
203,58.8900,17,5,0,5,1,1.0000,6,3,21.467233,70.801335
204,64.3500,15,5,0,5,1,1.0000,5,3,19.587407,82.347124
205,53.0400,42,5,0,5,1,1.0000,7,3,20.028639,85.920296
206,63.8300,19,5,0,5,1,1.0000,4,4,20.274088,74.141486
207,24.1400,22,4,1,5,1,0.8000,9,2,16.835972,89.627065
208,64.0000,20,5,0,5,1,1.0000,4,4,19.315043,96.261123
209,74.1800,14,5,0,5,1,1.0000,4,2,17.847933,106.025850
210,63.9600,18,5,0,5,1,1.0000,5,3,18.650632,78.026601
211,48.0300,39,5,0,5,1,1.0000,8,3,19.574799,120.787569
212,28.9600,28,4,1,5,1,0.8000,8,2,17.981266,78.207712
213,74.3100,13,5,0,5,1,1.0000,4,2,17.734463,110.193474
214,69.0800,24,5,0,5,1,1.0000,4,3,17.665341,111.526105
215,38.0500,35,5,0,5,1,1.0000,9,4,17.660396,88.598680
216,34.1100,23,4,1,5,1,0.8000,8,1,12.958652,98.920557
217,24.1300,29,4,1,5,1,0.8000,11,0,16.653448,80.767231
218,37.4500,45,5,0,5,1,1.0000,9,4,15.546236,101.002911
219,63.7600,18,5,0,5,1,1.0000,5,3,17.101212,110.156796
220,48.1900,27,5,0,5,1,1.0000,8,3,16.004397,110.488539
221,8.4900,37,4,1,5,1,0.8000,12,2,14.998832,93.946463
222,47.2500,45,5,0,5,1,1.0000,8,3,14.737083,95.098781
223,47.8800,34,5,0,5,1,1.0000,8,3,15.489896,93.724113
224,64.1000,20,5,0,5,1,1.0000,5,3,14.032816,124.294170
225,74.5600,8,5,0,5,1,1.0000,2,4,13.439857,90.761945
226,28.0000,40,5,0,5,1,1.0000,14,1,14.619490,99.294067
227,47.4000,40,5,0,5,1,1.0000,8,3,15.602073,112.124326
228,63.9900,27,5,0,5,1,1.0000,6,2,14.152835,102.086285
229,74.1500,15,5,0,5,1,1.0000,3,3,15.871461,80.770438
230,53.2700,21,4,1,5,1,0.8000,3,2,14.173852,101.600088
231,48.3800,34,5,0,5,1,1.0000,9,2,14.803902,97.266937
232,63.4100,23,5,0,5,1,1.0000,5,3,14.134068,118.696948
233,33.7100,33,5,0,5,1,1.0000,10,4,13.822957,99.602171
234,33.2500,35,5,0,5,1,1.0000,11,3,13.898786,87.844144
235,48.4300,29,5,0,5,1,1.0000,8,3,14.121871,98.526913
236,-7.7800,46,4,1,5,1,0.8000,14,3,13.791787,80.520131
237,33.6400,32,4,1,5,1,0.8000,7,2,12.827961,69.601042
238,73.5300,19,5,0,5,1,1.0000,3,3,13.740430,68.109122
239,49.2200,26,5,0,5,1,1.0000,8,3,12.941780,80.754765
240,54.3900,17,5,0,5,1,1.0000,8,2,12.827754,90.857449
241,79.0100,13,5,0,5,1,1.0000,3,2,12.365029,69.859506
242,57.8100,33,5,0,5,1,1.0000,7,2,13.536576,95.646713
243,63.1100,23,5,0,5,1,1.0000,4,4,13.445560,108.075137
244,68.0600,28,5,0,5,1,1.0000,4,3,12.545390,80.657820
245,13.7100,33,4,1,5,1,0.8000,11,2,11.985395,79.713318
246,32.8000,30,4,1,5,1,0.8000,6,3,13.302342,83.149239
247,63.7000,20,5,0,5,1,1.0000,5,3,14.750712,75.881944
248,12.8700,41,4,1,5,1,0.8000,9,4,12.489634,102.913530
249,64.5200,16,5,0,5,1,1.0000,6,2,13.067210,80.096051
250,73.9100,23,5,0,5,1,1.0000,4,2,11.506649,63.769050
251,33.7800,34,4,1,5,1,0.8000,7,2,12.108804,73.792919
252,58.6200,26,5,0,5,1,1.0000,6,3,10.002406,83.041974
253,38.0600,38,5,0,5,1,1.0000,10,3,10.706750,91.110129
254,69.4700,11,5,0,5,1,1.0000,3,4,12.027265,83.973561
255,58.6600,18,5,0,5,1,1.0000,5,4,9.657747,98.774266
256,22.8600,38,4,1,5,1,0.8000,9,2,10.828498,75.967714
257,79.1900,17,5,0,5,1,1.0000,3,2,11.282544,128.958044
258,63.1600,28,5,0,5,1,1.0000,2,6,11.649508,124.201810
259,78.9200,16,5,0,5,1,1.0000,3,2,11.226360,96.472871
260,18.0100,53,4,1,5,1,0.8000,11,1,11.806426,134.386539
261,54.0200,26,5,0,5,1,1.0000,7,3,11.257116,92.864507
262,48.3400,32,5,0,5,1,1.0000,9,2,10.472064,96.262447
263,63.7000,30,5,0,5,1,1.0000,5,3,11.329072,91.563051
264,37.4200,36,5,0,5,1,1.0000,12,1,10.874993,83.659772
265,74.5000,10,5,0,5,1,1.0000,3,3,9.030343,91.248109
266,68.4400,22,5,0,5,1,1.0000,5,2,8.105230,75.624304
267,79.4800,14,5,0,5,1,1.0000,3,2,10.460751,123.953455
268,38.6800,34,5,0,5,1,1.0000,11,2,10.012247,83.775906
269,68.4500,25,5,0,5,1,1.0000,5,2,9.868419,67.296824
270,79.2300,19,5,0,5,1,1.0000,4,1,11.048949,72.105357
271,73.2700,21,5,0,5,1,1.0000,4,2,9.936220,67.714692
272,58.3700,21,4,1,5,1,0.8000,2,2,11.865356,112.106509
273,73.7400,22,5,0,5,1,1.0000,4,2,10.251753,74.694878
274,63.8800,24,5,0,5,1,1.0000,6,2,9.545860,105.698738
275,53.7800,24,4,1,5,1,0.8000,3,2,9.340493,85.711516
276,73.8900,17,5,0,5,1,1.0000,5,1,10.958601,81.747402
277,73.7200,16,5,0,5,1,1.0000,4,2,8.636543,72.346978
278,58.8800,24,5,0,5,1,1.0000,8,1,8.086876,90.250958
279,73.7100,23,5,0,5,1,1.0000,4,2,8.946639,125.166356
280,58.6300,29,5,0,5,1,1.0000,7,2,8.782052,87.253951
281,38.5800,44,5,0,5,1,1.0000,11,2,9.574367,84.518207
282,73.6400,22,5,0,5,1,1.0000,3,3,9.669216,60.470206
283,58.6100,33,5,0,5,1,1.0000,7,2,9.479203,115.615633
284,43.6100,23,4,1,5,1,0.8000,4,3,8.810328,86.642656
285,68.9100,23,5,0,5,1,1.0000,6,1,8.102034,88.113440
286,63.6700,31,5,0,5,1,1.0000,7,1,8.236298,88.805249
287,67.8200,36,5,0,5,1,1.0000,5,2,7.965539,74.109203
288,68.6400,22,5,0,5,1,1.0000,5,2,8.276750,92.466553
289,79.6000,10,5,0,5,1,1.0000,3,2,8.976813,66.999547
290,48.1500,35,4,1,5,1,0.8000,4,2,7.943596,74.994134
291,74.3600,18,5,0,5,1,1.0000,5,1,6.944248,66.845197
292,49.0800,24,4,1,5,1,0.8000,5,1,7.959571,83.215828
293,6.3300,59,4,1,5,1,0.8000,13,2,7.059996,84.576036
294,78.3600,18,5,0,5,1,1.0000,3,2,8.325984,94.074252
295,58.7100,33,5,0,5,1,1.0000,6,3,8.462321,117.603499
296,38.3300,49,5,0,5,1,1.0000,11,2,7.722034,93.179951
297,78.7100,23,5,0,5,1,1.0000,3,2,8.054517,75.693258
298,38.4500,35,4,1,5,1,0.8000,7,1,7.559570,70.084004
299,74.0900,17,5,0,5,1,1.0000,4,2,8.039748,84.479250
300,47.5800,44,5,0,5,1,1.0000,10,1,8.070547,78.836205
301,79.2800,14,5,0,5,1,1.0000,3,2,8.719932,113.527983
302,63.1300,29,5,0,5,1,1.0000,6,2,7.759429,75.400177
303,64.3200,16,5,0,5,1,1.0000,5,3,7.297340,91.930061
304,68.4400,22,5,0,5,1,1.0000,5,2,7.057412,77.368816
305,69.1200,16,5,0,5,1,1.0000,5,2,8.600226,92.356361
306,54.3000,20,4,1,5,1,0.8000,4,1,8.020947,89.573029
307,33.2000,40,5,0,5,1,1.0000,11,3,7.109253,73.509133
308,79.2500,15,5,0,5,1,1.0000,3,2,7.388290,74.810512
309,52.0000,50,5,0,5,1,1.0000,6,4,8.026678,61.651367
310,79.2900,17,5,0,5,1,1.0000,2,3,8.124078,92.395166
311,68.9300,19,5,0,5,1,1.0000,5,2,7.514969,90.621535
312,78.7300,19,5,0,5,1,1.0000,3,2,8.290796,91.627065
313,74.4400,12,5,0,5,1,1.0000,3,3,5.557464,110.569400
314,67.4100,43,5,0,5,1,1.0000,4,3,7.178205,80.630816
315,69.0600,18,5,0,5,1,1.0000,4,3,7.079948,93.136661
316,57.3600,48,5,0,5,1,1.0000,6,3,7.143378,100.909471
317,68.2800,34,5,0,5,1,1.0000,6,1,6.890023,77.575263
318,41.3700,61,5,0,5,1,1.0000,9,3,7.625515,62.940354
319,74.5000,10,5,0,5,1,1.0000,4,2,6.880331,79.327811
320,73.0100,23,5,0,5,1,1.0000,3,3,5.873259,58.696693
321,73.6800,24,5,0,5,1,1.0000,3,3,6.776558,75.733217
322,74.0000,20,5,0,5,1,1.0000,5,1,5.697638,78.474464
323,73.9600,18,5,0,5,1,1.0000,3,3,6.923789,80.300614
324,67.5200,36,5,0,5,1,1.0000,5,2,6.715014,74.545244
325,52.2700,31,4,1,5,1,0.8000,2,3,7.138800,64.817064
326,57.6100,33,5,0,5,1,1.0000,7,2,7.240315,78.791672
327,58.7300,29,5,0,5,1,1.0000,7,2,6.624680,65.552847
328,74.0500,15,5,0,5,1,1.0000,3,3,8.604713,97.722724
329,59.2000,20,5,0,5,1,1.0000,6,3,6.683125,63.352712
330,73.4300,19,5,0,5,1,1.0000,3,3,6.496384,52.066064
331,55.6300,59,5,0,5,1,1.0000,5,4,7.207365,88.290252
332,73.7900,17,5,0,5,1,1.0000,3,3,7.374479,67.919882
333,79.3800,14,5,0,5,1,1.0000,3,2,6.153968,51.140306
334,78.3900,27,5,0,5,1,1.0000,3,2,7.130799,101.624612
335,69.1500,15,5,0,5,1,1.0000,3,4,6.042645,69.926422
336,74.2600,18,5,0,5,1,1.0000,4,2,7.686528,65.360838
337,78.8500,25,5,0,5,1,1.0000,3,2,7.080930,62.569324
338,69.0300,19,5,0,5,1,1.0000,5,2,6.839900,89.910249
339,71.6100,33,5,0,5,1,1.0000,4,2,7.083886,65.804265
340,64.3500,15,5,0,5,1,1.0000,5,3,6.831840,104.287010
341,63.6500,25,5,0,5,1,1.0000,4,4,5.914245,82.749215
342,46.8100,43,4,1,5,1,0.8000,4,2,6.062489,67.031075
343,28.8700,31,3,2,5,1,0.6000,4,1,5.360602,66.291297
344,78.6200,16,5,0,5,1,1.0000,1,4,6.282524,66.666119
345,73.9800,24,5,0,5,1,1.0000,4,2,6.925481,64.920493
346,52.8900,47,5,0,5,1,1.0000,7,3,6.110357,99.659329
347,78.4000,20,5,0,5,1,1.0000,4,1,5.949057,46.016874
348,68.5800,24,5,0,5,1,1.0000,5,2,5.803466,68.994228
349,67.8800,44,5,0,5,1,1.0000,5,2,5.317761,47.184387
350,72.6900,27,5,0,5,1,1.0000,4,2,6.292639,62.278451
351,68.0000,30,5,0,5,1,1.0000,2,5,5.316569,69.755505
352,73.2400,22,5,0,5,1,1.0000,3,3,5.900939,88.577328
353,31.7300,69,5,0,5,1,1.0000,12,2,5.725375,89.136769
354,63.5500,35,5,0,5,1,1.0000,6,2,6.146230,39.363607
355,74.6100,13,5,0,5,1,1.0000,4,2,3.278041,53.423121
356,63.2900,37,5,0,5,1,1.0000,6,2,6.186210,70.243113
357,72.7100,33,5,0,5,1,1.0000,4,2,5.444864,99.315849
358,57.8500,35,5,0,5,1,1.0000,6,3,5.822277,75.602260
359,74.3800,14,5,0,5,1,1.0000,3,3,5.398826,58.936044
360,58.4400,22,4,1,5,1,0.8000,2,2,5.613127,68.359872
361,39.7300,69,4,1,5,1,0.8000,6,2,5.153056,66.982874
362,62.0300,39,5,0,5,1,1.0000,6,2,5.478481,76.903291
363,78.0500,25,5,0,5,1,1.0000,3,2,5.189393,58.548708
364,54.1000,60,4,1,5,1,0.8000,2,3,5.336804,90.218246
365,52.7000,40,5,0,5,1,1.0000,6,4,5.029922,57.387501
366,56.4900,47,5,0,5,1,1.0000,5,4,5.730090,58.721219
367,28.2600,78,4,1,5,1,0.8000,6,4,5.660018,60.921173
368,79.2000,20,5,0,5,1,1.0000,3,2,3.980228,53.403030
369,58.3200,66,4,1,5,1,0.8000,2,2,5.426598,83.416242
370,79.0900,17,5,0,5,1,1.0000,3,2,4.502180,99.254516
371,68.4300,39,5,0,5,1,1.0000,4,3,4.186867,56.859820
372,74.4100,13,5,0,5,1,1.0000,3,3,3.999330,61.747199
373,61.2700,51,5,0,5,1,1.0000,6,2,4.539459,63.963699
374,50.7300,69,4,1,5,1,0.8000,5,0,4.887026,86.173197
375,15.1000,80,3,2,5,1,0.6000,6,1,5.201275,55.516459
376,42.9400,52,5,0,5,1,1.0000,9,3,5.206358,67.499437
377,77.1300,39,5,0,5,1,1.0000,3,2,4.644477,43.079921
378,47.9900,27,4,1,5,1,0.8000,3,3,5.432359,62.421008
379,76.9800,34,5,0,5,1,1.0000,3,2,4.776817,45.060973
380,78.8100,23,5,0,5,1,1.0000,3,2,4.204079,53.640269
381,71.7500,55,5,0,5,1,1.0000,3,3,5.106707,76.645628
382,60.0800,84,5,0,5,1,1.0000,7,1,4.372450,73.889886
383,74.7200,56,5,0,5,1,1.0000,3,2,5.206370,49.799222
384,70.7200,56,5,0,5,1,1.0000,3,3,4.263755,65.125183
385,78.7900,17,5,0,5,1,1.0000,4,1,3.893481,97.360342
