episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
117,49.6400,12,5,0,5,1,1.0000,7,4,44.954813,177.420074
118,74.5300,9,5,0,5,1,1.0000,3,3,38.398055,116.150391
119,44.2700,21,4,1,5,1,0.8000,5,2,43.310165,117.782050
120,74.0200,16,5,0,5,1,1.0000,3,3,44.086016,166.821170
121,63.8000,20,5,0,5,1,1.0000,6,2,37.795166,130.845566
122,-13.1000,60,4,1,5,1,0.8000,16,3,40.933248,152.235484
123,39.4900,17,5,0,5,1,1.0000,11,2,42.417275,107.969284
124,43.5800,24,5,0,5,1,1.0000,8,4,33.873541,156.506009
125,59.4800,14,5,0,5,1,1.0000,7,2,41.579340,149.939577
126,4.1000,30,5,0,5,1,1.0000,18,2,34.808163,108.900022
127,28.6600,28,4,1,5,1,0.8000,9,1,36.792268,130.380036
128,49.2900,17,5,0,5,1,1.0000,8,3,40.428401,126.524477
129,74.7900,7,5,0,5,1,1.0000,2,4,41.592707,73.972364
130,18.6100,33,4,1,5,1,0.8000,8,4,36.632777,61.158503
131,13.6800,34,5,0,5,1,1.0000,15,3,35.658560,156.212636
132,74.2400,12,5,0,5,1,1.0000,3,3,36.440307,225.048215
133,44.0100,23,5,0,5,1,1.0000,9,3,34.923273,138.163985
134,44.2600,18,5,0,5,1,1.0000,9,3,34.277294,178.572095
135,28.7800,24,5,0,5,1,1.0000,9,6,33.912893,138.694847
136,43.7800,24,4,1,5,1,0.8000,4,3,33.361009,149.299335
137,33.8100,23,4,1,5,1,0.8000,7,2,35.530275,131.941937
138,74.6300,9,5,0,5,1,1.0000,3,3,35.958711,127.676604
139,69.4700,11,5,0,5,1,1.0000,4,3,43.071290,142.488545
140,63.7300,19,5,0,5,1,1.0000,4,4,35.890828,116.704951
141,44.4500,15,5,0,5,1,1.0000,9,3,33.986486,166.769489
142,44.4900,17,4,1,5,1,0.8000,5,2,40.200900,117.530682
143,54.5500,15,5,0,5,1,1.0000,7,3,34.786435,147.968761
144,74.5000,10,5,0,5,1,1.0000,4,2,38.668845,101.423097
145,49.4900,17,5,0,5,1,1.0000,9,2,32.784424,133.586951
146,59.3500,15,5,0,5,1,1.0000,6,3,34.219638,100.725082
147,42.9500,35,5,0,5,1,1.0000,9,3,32.045519,132.846967
148,43.4000,30,5,0,5,1,1.0000,9,3,35.101553,79.308768
149,69.1900,17,5,0,5,1,1.0000,5,2,34.188474,219.056665
150,-52.9500,55,3,2,5,1,0.6000,20,2,32.392924,153.455048
151,48.5500,25,5,0,5,1,1.0000,8,3,30.823667,114.659897
152,63.6200,26,5,0,5,1,1.0000,5,3,28.756378,149.189697
153,8.4000,40,4,1,5,1,0.8000,14,0,29.606171,113.944475
154,43.9900,17,4,1,5,1,0.8000,4,3,27.139688,86.519371
155,53.9400,22,5,0,5,1,1.0000,6,4,29.015624,112.383775
156,-21.8200,44,5,0,5,1,1.0000,23,2,29.914218,152.128541
157,9.2500,25,4,1,5,1,0.8000,13,1,30.624377,113.995309
158,-6.3100,37,4,1,5,1,0.8000,15,2,28.910563,98.748834
159,-27.6100,57,4,1,5,1,0.8000,20,1,27.781199,164.537886
160,59.1000,20,5,0,5,1,1.0000,6,3,30.279773,96.383664
161,68.6100,23,5,0,5,1,1.0000,5,2,33.857589,204.568866
162,-16.3900,43,4,1,5,1,0.8000,17,2,27.690025,120.817717
163,69.1600,18,5,0,5,1,1.0000,7,0,29.682810,105.611282
164,24.2400,22,4,1,5,1,0.8000,9,2,29.938136,113.755348
165,73.7900,17,5,0,5,1,1.0000,4,2,28.595488,168.986565
166,68.8900,17,5,0,5,1,1.0000,5,2,25.172906,125.472116
167,74.3400,12,5,0,5,1,1.0000,3,3,24.450623,92.646944
168,48.2200,26,4,1,5,1,0.8000,3,3,25.830238,95.916953
169,59.2400,22,5,0,5,1,1.0000,7,2,23.333117,158.383203
170,58.8400,22,5,0,5,1,1.0000,7,2,23.402001,98.426511
171,52.8300,29,5,0,5,1,1.0000,8,2,24.913316,91.661807
172,59.1600,18,5,0,5,1,1.0000,7,2,21.708873,99.111609
173,69.5100,13,5,0,5,1,1.0000,5,2,28.607754,112.283566
174,23.4900,27,4,1,5,1,0.8000,7,4,23.619350,155.342154
175,58.5000,30,5,0,5,1,1.0000,7,2,24.125825,123.321455
176,53.4400,32,5,0,5,1,1.0000,8,2,24.907202,134.458240
177,48.7900,27,5,0,5,1,1.0000,6,5,19.124714,167.632758
178,59.1200,26,5,0,5,1,1.0000,8,1,22.180375,147.386349
179,23.4600,38,5,0,5,1,1.0000,14,2,22.204672,131.536682
180,69.3500,15,5,0,5,1,1.0000,5,2,23.785194,118.917329
181,68.9100,23,5,0,5,1,1.0000,5,2,23.984653,152.097609
182,74.1800,14,5,0,5,1,1.0000,4,2,18.860763,137.460136
183,28.8100,33,5,0,5,1,1.0000,12,3,22.050415,153.182245
184,28.4200,36,5,0,5,1,1.0000,11,4,18.959289,135.223566
185,63.8400,22,5,0,5,1,1.0000,5,3,17.648889,117.294411
186,79.3400,12,5,0,5,1,1.0000,3,2,19.842009,166.409259
187,33.9300,29,4,1,5,1,0.8000,7,2,19.885208,139.402618
188,34.0300,29,5,0,5,1,1.0000,12,2,18.624958,134.334926
189,54.3600,18,5,0,5,1,1.0000,7,3,18.813866,126.017789
190,69.3900,17,5,0,5,1,1.0000,4,3,19.728052,108.792816
191,74.6400,12,5,0,5,1,1.0000,4,2,18.081506,134.923511
192,64.3800,14,5,0,5,1,1.0000,6,2,21.535592,116.015115
193,74.7600,8,5,0,5,1,1.0000,3,3,17.816230,163.155209
194,23.6500,35,4,1,5,1,0.8000,9,2,17.358722,114.683469
195,38.1700,31,5,0,5,1,1.0000,10,3,18.587584,156.755814
196,54.1100,23,5,0,5,1,1.0000,7,3,18.165237,106.510690
197,74.3400,12,5,0,5,1,1.0000,4,2,18.105566,137.024405
198,64.3100,13,5,0,5,1,1.0000,4,4,18.561639,134.852574
199,23.3300,39,5,0,5,1,1.0000,12,4,19.436766,114.180737
200,33.9000,30,4,1,5,1,0.8000,8,1,18.020739,124.495921
201,54.4500,15,5,0,5,1,1.0000,7,3,18.081889,148.699641
202,-11.8500,45,3,2,5,1,0.6000,9,4,14.756458,152.534705
203,74.3300,19,5,0,5,1,1.0000,4,2,18.714048,115.561163
204,69.4500,15,5,0,5,1,1.0000,5,2,16.856796,106.209178
205,49.0700,21,5,0,5,1,1.0000,7,4,16.349350,80.798282
206,-7.5800,46,4,1,5,1,0.8000,16,2,16.729006,191.921628
