episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
217,61.4400,42,5,0,5,1,1.0000,6,2,16.487341,163.721944
218,53.1800,34,5,0,5,1,1.0000,7,3,18.129701,99.663981
219,46.6600,58,5,0,5,1,1.0000,9,2,18.641321,115.134676
220,12.8200,46,5,0,5,1,1.0000,14,4,16.430567,84.987604
221,67.9000,30,5,0,5,1,1.0000,4,3,18.731211,102.780399
222,73.2800,24,5,0,5,1,1.0000,5,1,15.726261,132.057184
223,27.0500,45,5,0,5,1,1.0000,12,3,16.243859,115.141069
224,64.1900,17,5,0,5,1,1.0000,5,3,14.205108,106.813640
225,68.6500,25,5,0,5,1,1.0000,6,1,15.288482,137.178699
226,31.3500,45,5,0,5,1,1.0000,9,5,15.414208,108.652724
227,78.2700,21,5,0,5,1,1.0000,3,2,18.344643,117.206088
228,63.8300,19,5,0,5,1,1.0000,5,3,15.470972,134.971443
229,63.2000,30,5,0,5,1,1.0000,6,2,17.388957,112.373452
230,38.6200,26,4,1,5,1,0.8000,6,2,15.470194,89.726848
231,3.3100,33,3,2,5,1,0.6000,8,2,14.231287,145.164931
232,74.6400,12,5,0,5,1,1.0000,3,3,14.433654,174.343303
233,59.3900,17,5,0,5,1,1.0000,6,3,16.367485,108.220304
234,46.7400,32,4,1,5,1,0.8000,4,2,16.001423,100.075677
235,52.5900,37,5,0,5,1,1.0000,7,3,13.379730,107.614404
236,-18.0100,57,4,1,5,1,0.8000,14,5,16.203030,121.789195
237,40.0700,61,5,0,5,1,1.0000,8,4,13.765002,122.120174
238,68.6300,19,5,0,5,1,1.0000,4,3,17.397714,105.027686
239,41.5000,50,4,1,5,1,0.8000,5,2,11.194277,142.301762
240,50.3700,51,5,0,5,1,1.0000,6,4,14.021999,136.140422
241,73.6300,19,5,0,5,1,1.0000,4,2,12.462234,88.066724
242,66.5900,47,5,0,5,1,1.0000,5,2,15.233963,106.732945
243,28.1100,33,4,1,5,1,0.8000,10,0,16.667528,124.233396
244,-41.9400,48,3,2,5,1,0.6000,16,3,15.634516,113.651898
245,73.9600,18,5,0,5,1,1.0000,4,2,13.469023,147.277670
246,38.7100,33,5,0,5,1,1.0000,9,4,13.717120,79.599023
247,44.0400,22,5,0,5,1,1.0000,9,3,16.323510,131.812578
248,-3.0000,50,3,2,5,1,0.6000,11,1,14.718056,98.329820
249,58.7000,20,5,0,5,1,1.0000,7,2,18.097925,87.651340
250,57.0600,38,4,1,5,1,0.8000,3,1,14.828364,101.830066
251,73.7600,18,5,0,5,1,1.0000,3,3,13.912896,123.672385
252,2.1500,65,4,1,5,1,0.8000,12,3,14.538483,156.552762
253,75.9700,41,5,0,5,1,1.0000,4,1,15.492024,130.510953
254,63.3700,21,5,0,5,1,1.0000,6,2,15.139123,115.267982
255,27.7300,49,4,1,5,1,0.8000,9,1,13.790010,133.214505
256,46.9800,34,4,1,5,1,0.8000,4,2,14.303403,89.512336
257,56.0300,49,5,0,5,1,1.0000,5,4,14.450372,92.161922
258,78.7600,18,5,0,5,1,1.0000,3,2,10.300018,117.555745
259,73.6500,25,5,0,5,1,1.0000,3,3,11.747006,102.802804
260,47.5700,31,4,1,5,1,0.8000,5,1,13.429566,124.705681
261,63.0100,33,5,0,5,1,1.0000,7,1,12.427979,132.500200
262,58.8100,23,5,0,5,1,1.0000,6,3,13.412296,105.108044
263,72.5900,27,5,0,5,1,1.0000,4,2,12.267942,159.851503
264,79.4500,15,5,0,5,1,1.0000,3,2,14.489083,106.782980
265,53.6000,30,4,1,5,1,0.8000,3,2,13.202608,146.007857
266,77.0800,34,5,0,5,1,1.0000,3,2,10.858064,105.889767
267,11.6100,53,4,1,5,1,0.8000,12,2,10.913578,125.687285
268,78.0400,22,5,0,5,1,1.0000,3,2,12.306676,94.538309
269,73.9700,21,5,0,5,1,1.0000,3,3,17.690210,137.362457
270,73.0400,32,5,0,5,1,1.0000,5,1,11.762908,114.678526
271,63.5200,26,5,0,5,1,1.0000,5,3,11.470548,132.180505
272,58.2100,33,4,1,5,1,0.8000,2,2,10.635566,84.081784
273,51.4700,51,4,1,5,1,0.8000,3,2,11.529013,91.044449
274,58.6200,26,5,0,5,1,1.0000,6,3,11.089883,95.577169
275,52.8100,43,5,0,5,1,1.0000,8,2,11.376874,120.320872
276,41.6700,51,4,1,5,1,0.8000,6,1,10.055327,120.382043
277,53.0100,33,5,0,5,1,1.0000,7,3,12.644592,106.411130
278,50.7600,68,5,0,5,1,1.0000,9,1,10.906735,101.802165
279,67.4400,32,5,0,5,1,1.0000,5,2,11.366434,102.691193
280,61.7000,50,5,0,5,1,1.0000,5,3,10.867553,134.778404
281,74.2000,20,5,0,5,1,1.0000,5,1,12.005272,105.781958
282,60.9100,43,5,0,5,1,1.0000,6,2,10.471688,107.063564
283,52.9000,30,5,0,5,1,1.0000,8,2,10.145470,98.070427
284,39.8300,59,4,1,5,1,0.8000,6,1,11.200949,100.616330
285,78.3700,21,5,0,5,1,1.0000,3,2,7.829550,100.157811
286,62.4600,38,5,0,5,1,1.0000,6,2,9.297377,84.513682
287,56.9500,55,5,0,5,1,1.0000,7,2,8.771662,97.877465
288,72.6300,29,5,0,5,1,1.0000,4,2,11.146509,90.279092
289,78.1400,22,5,0,5,1,1.0000,3,2,9.637434,75.165860
290,47.7600,48,5,0,5,1,1.0000,8,3,9.263361,96.763025
291,57.9700,31,5,0,5,1,1.0000,6,3,9.094699,122.742902
292,67.6900,47,5,0,5,1,1.0000,4,3,9.576688,105.770872
293,74.0300,19,5,0,5,1,1.0000,4,2,11.896568,106.211115
294,74.1600,18,5,0,5,1,1.0000,5,1,11.012313,121.885727
295,62.3000,40,5,0,5,1,1.0000,4,4,8.724047,75.726129
296,51.8200,46,4,1,5,1,0.8000,3,2,11.476948,105.068511
297,72.7700,31,5,0,5,1,1.0000,4,2,11.044086,106.080386
298,52.5100,33,4,1,5,1,0.8000,4,1,7.481723,158.402281
299,41.2700,51,5,0,5,1,1.0000,9,3,9.567956,94.650371
300,59.2600,58,5,0,5,1,1.0000,5,3,11.692240,91.163022
301,78.4100,23,5,0,5,1,1.0000,3,2,11.227847,110.718041
302,73.8500,15,5,0,5,1,1.0000,4,2,8.459071,98.599243
303,45.9500,65,5,0,5,1,1.0000,9,2,9.072478,74.153682
304,62.1000,40,5,0,5,1,1.0000,5,3,7.962522,109.528720
305,51.7600,48,4,1,5,1,0.8000,3,2,10.265780,99.103819
306,56.6900,47,4,1,5,1,0.8000,3,2,8.914273,122.053670
307,47.9100,43,4,1,5,1,0.8000,5,1,10.385362,72.946293
308,68.8200,16,5,0,5,1,1.0000,3,4,10.066203,126.691689
309,54.4600,58,4,1,5,1,0.8000,3,2,7.971802,98.046517
310,21.2500,105,4,1,5,1,0.8000,9,2,7.802262,68.197398
311,45.8500,65,5,0,5,1,1.0000,8,3,7.749857,97.493148
312,53.3500,65,4,1,5,1,0.8000,4,1,8.954681,96.074940
313,72.6000,30,5,0,5,1,1.0000,5,1,7.656523,108.380742
314,56.6900,47,5,0,5,1,1.0000,5,4,9.800340,116.967009
315,78.9800,14,5,0,5,1,1.0000,3,2,6.018467,95.714822
316,48.1500,75,4,1,5,1,0.8000,3,3,7.986758,65.556266
317,57.7700,61,4,1,5,1,0.8000,2,2,7.569110,102.100717
318,77.3900,27,5,0,5,1,1.0000,3,2,8.081014,98.050685
319,46.7600,48,4,1,5,1,0.8000,4,2,6.749264,74.710853
320,47.9100,33,4,1,5,1,0.8000,5,1,7.015833,102.116544
321,32.8300,29,3,2,5,1,0.6000,3,1,4.724628,115.477649
322,53.8800,74,4,1,5,1,0.8000,3,2,6.904478,118.558740
323,35.0100,73,4,1,5,1,0.8000,6,2,7.639937,90.451704
324,59.8000,60,4,1,5,1,0.8000,3,1,7.350343,79.231322
325,79.2000,20,5,0,5,1,1.0000,3,2,7.672370,76.213054
326,79.0800,14,5,0,5,1,1.0000,3,2,8.048295,86.630796
327,38.7000,70,4,1,5,1,0.8000,6,2,7.013155,77.088827
328,75.6400,72,5,0,5,1,1.0000,4,1,7.196832,79.039728
329,54.7300,69,4,1,5,1,0.8000,5,0,7.733893,87.927742
330,52.4900,67,4,1,5,1,0.8000,3,2,6.204111,132.061274
331,74.3200,16,5,0,5,1,1.0000,3,3,9.590782,118.051044
332,72.7100,33,5,0,5,1,1.0000,5,1,6.284818,99.818788
333,56.2100,43,5,0,5,1,1.0000,5,4,6.449864,92.698607
334,52.9300,79,4,1,5,1,0.8000,3,2,7.036622,89.251038
335,73.9000,20,5,0,5,1,1.0000,3,3,7.056953,88.072008
336,73.4300,29,5,0,5,1,1.0000,5,1,9.352897,90.780112
337,53.5600,58,4,1,5,1,0.8000,3,2,6.621327,81.683952
338,67.0300,39,5,0,5,1,1.0000,5,2,7.622511,100.325513
339,56.8100,63,4,1,5,1,0.8000,2,2,7.006878,91.141797
340,76.2900,47,5,0,5,1,1.0000,4,1,6.957009,78.227605
341,48.3200,66,4,1,5,1,0.8000,3,3,6.336917,71.554739
342,55.2300,59,4,1,5,1,0.8000,4,1,6.427852,106.015461
343,57.0200,46,5,0,5,1,1.0000,6,3,6.803283,98.303416
344,78.7900,27,5,0,5,1,1.0000,3,2,7.375969,80.919730
345,65.4600,58,5,0,5,1,1.0000,5,2,6.424283,93.980405
346,24.3200,116,3,2,5,1,0.6000,5,1,7.400477,99.288444
347,58.1400,62,4,1,5,1,0.8000,1,3,7.149592,88.986343
348,79.5700,11,5,0,5,1,1.0000,3,2,3.703748,112.505312
349,58.3200,66,4,1,5,1,0.8000,3,1,6.206795,97.301118
350,36.6600,98,3,2,5,1,0.6000,3,1,6.551284,72.927864
351,58.4600,68,4,1,5,1,0.8000,2,2,6.708276,104.760699
352,76.9500,35,5,0,5,1,1.0000,3,2,5.208035,95.318296
353,52.7400,82,4,1,5,1,0.8000,3,2,7.618209,107.661505
354,58.6200,66,4,1,5,1,0.8000,2,2,5.906124,94.333839
355,78.6400,22,5,0,5,1,1.0000,3,2,5.584029,90.634583
356,67.9100,33,5,0,5,1,1.0000,4,3,8.448232,101.787716
357,67.2600,48,5,0,5,1,1.0000,6,1,6.763856,108.688969
358,55.5200,56,4,1,5,1,0.8000,2,2,6.979116,52.490539
359,65.9000,60,5,0,5,1,1.0000,6,1,6.582939,100.185642
360,58.9600,58,4,1,5,1,0.8000,2,2,7.391439,86.856483
361,74.9900,57,5,0,5,1,1.0000,3,2,7.198321,99.397583
362,75.3500,65,5,0,5,1,1.0000,4,1,5.867648,68.269080
363,57.2900,67,4,1,5,1,0.8000,2,2,6.558693,92.951843
364,70.3100,53,5,0,5,1,1.0000,4,2,6.569014,94.390308
365,69.8600,58,5,0,5,1,1.0000,3,3,5.607999,139.838043
366,76.9500,55,5,0,5,1,1.0000,4,1,5.943659,80.018304
367,50.5700,81,4,1,5,1,0.8000,5,1,6.445401,97.730428
368,61.2800,64,5,0,5,1,1.0000,5,3,4.882761,70.741513
369,60.1100,63,4,1,5,1,0.8000,2,2,5.462205,101.974276
370,77.8500,25,5,0,5,1,1.0000,3,2,6.959344,88.764145
371,71.0500,55,5,0,5,1,1.0000,4,2,5.380118,73.250513
372,58.1600,28,4,1,5,1,0.8000,2,2,5.985625,94.807368
373,71.6500,45,5,0,5,1,1.0000,3,3,6.204559,130.508353
374,49.9000,60,4,1,5,1,0.8000,4,2,5.987016,73.978146
375,73.8800,24,5,0,5,1,1.0000,5,1,7.123633,55.213409
376,71.9700,41,5,0,5,1,1.0000,3,3,6.009933,87.391612
377,58.7000,60,4,1,5,1,0.8000,2,2,5.762846,70.578291
378,75.9800,54,5,0,5,1,1.0000,2,3,5.919457,102.651155
379,49.0600,68,4,1,5,1,0.8000,4,2,5.452078,95.424907
380,73.0900,27,5,0,5,1,1.0000,3,3,5.013369,100.845122
381,78.2400,22,5,0,5,1,1.0000,3,2,6.136938,70.983776
382,70.4300,59,5,0,5,1,1.0000,4,2,5.340589,78.247314
383,79.2100,13,5,0,5,1,1.0000,3,2,7.879247,97.889403
384,74.2800,14,5,0,5,1,1.0000,4,2,6.706129,81.576306
385,74.4400,12,5,0,5,1,1.0000,4,2,6.771253,75.393137
