episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
52,49.2000,20,5,0,5,1,1.0000,9,2,42.804867,261.954184
53,-16.2200,34,4,1,5,1,0.8000,16,3,45.092676,310.151874
54,-38.3500,55,4,1,5,1,0.8000,19,5,43.820329,317.734244
55,33.8500,25,5,0,5,1,1.0000,11,3,43.590182,372.371576
56,-1.4900,33,4,1,5,1,0.8000,15,1,41.385719,193.637366
57,69.3100,13,5,0,5,1,1.0000,4,3,44.776165,299.423364
58,29.2400,22,4,1,5,1,0.8000,8,2,43.806883,314.209808
59,74.5000,10,5,0,5,1,1.0000,3,3,40.759252,242.576538
60,-21.3300,31,3,2,5,1,0.6000,12,3,42.752775,251.781555
61,64.2400,12,5,0,5,1,1.0000,4,4,42.554439,326.829114
62,44.1500,25,5,0,5,1,1.0000,9,3,41.685518,210.124089
63,34.0500,25,5,0,5,1,1.0000,11,3,38.792126,160.708154
64,69.4700,11,5,0,5,1,1.0000,5,2,36.751393,190.695399
65,38.8600,28,5,0,5,1,1.0000,10,3,45.457020,186.507854
66,38.5800,24,4,1,5,1,0.8000,5,3,44.087811,198.450354
67,63.9700,21,5,0,5,1,1.0000,8,0,39.701374,256.655017
68,69.3700,11,5,0,5,1,1.0000,3,4,43.321529,190.374321
69,43.7400,22,5,0,5,1,1.0000,8,4,44.185157,274.529544
70,74.6000,10,5,0,5,1,1.0000,4,2,41.818863,154.894495
71,18.2800,34,5,0,5,1,1.0000,13,4,40.995320,230.219199
72,48.9600,28,5,0,5,1,1.0000,8,3,41.298542,207.059688
73,3.1800,34,4,1,5,1,0.8000,12,3,40.127890,125.961264
74,59.1800,24,5,0,5,1,1.0000,7,2,40.409715,197.447511
75,34.2600,18,4,1,5,1,0.8000,7,2,42.326546,185.793947
76,69.4400,12,5,0,5,1,1.0000,4,3,38.704916,161.005345
77,44.3200,16,4,1,5,1,0.8000,5,2,42.102452,147.905873
78,8.9900,27,3,2,5,1,0.6000,7,2,40.207753,163.275934
79,48.6700,21,4,1,5,1,0.8000,4,2,40.570115,122.543219
80,28.8800,24,4,1,5,1,0.8000,8,2,41.239555,160.987398
81,68.9300,19,5,0,5,1,1.0000,5,2,36.701328,137.653111
82,48.7800,24,5,0,5,1,1.0000,8,3,39.581795,128.023100
83,23.1300,39,5,0,5,1,1.0000,13,3,38.379263,139.637292
84,64.3500,15,5,0,5,1,1.0000,5,3,37.457984,163.439749
85,64.5700,11,5,0,5,1,1.0000,5,3,38.609112,186.359532
86,54.3600,18,5,0,5,1,1.0000,7,3,39.478578,171.177362
87,43.4500,35,5,0,5,1,1.0000,9,3,37.861185,149.069676
88,-26.8000,50,4,1,5,1,0.8000,19,2,35.305722,170.304735
89,-6.4300,31,4,1,5,1,0.8000,13,4,36.092971,129.148454
90,3.7000,30,4,1,5,1,0.8000,12,3,35.762284,133.079324
91,54.4400,12,5,0,5,1,1.0000,6,4,36.459162,109.685214
92,64.2500,15,5,0,5,1,1.0000,6,2,33.739283,153.822192
93,49.1000,20,5,0,5,1,1.0000,8,3,37.834105,234.550459
94,23.6200,36,4,1,5,1,0.8000,7,4,34.788095,150.002881
95,-26.4700,39,3,2,5,1,0.6000,14,2,36.653342,261.021831
96,59.0000,20,5,0,5,1,1.0000,8,1,32.564574,174.757451
97,69.1500,15,5,0,5,1,1.0000,5,2,39.485064,212.744177
98,54.2000,20,5,0,5,1,1.0000,8,2,34.900728,150.057788
99,59.2300,19,5,0,5,1,1.0000,7,2,33.088247,237.525452
100,58.8000,20,5,0,5,1,1.0000,5,4,32.565264,93.045325
101,54.1100,23,5,0,5,1,1.0000,9,1,35.171763,139.746248
102,18.0400,42,4,1,5,1,0.8000,8,4,35.551404,127.546275
103,49.0600,18,5,0,5,1,1.0000,8,3,33.394589,97.359821
104,13.5400,42,4,1,5,1,0.8000,13,0,33.637693,111.858747
105,79.5000,10,5,0,5,1,1.0000,3,2,33.066540,171.385521
106,43.9100,23,5,0,5,1,1.0000,9,3,34.320970,182.966985
107,34.2600,18,4,1,5,1,0.8000,7,2,35.906794,100.202179
108,59.2600,18,5,0,5,1,1.0000,7,2,34.850688,104.461719
109,64.0800,14,5,0,5,1,1.0000,5,3,29.891133,82.282739
110,8.0300,39,5,0,5,1,1.0000,15,4,34.880174,120.405278
111,53.9000,20,5,0,5,1,1.0000,8,2,30.487267,94.639835
112,48.9000,20,5,0,5,1,1.0000,8,3,34.411872,138.006388
113,48.8200,26,5,0,5,1,1.0000,9,2,33.468193,90.767292
114,68.7000,20,5,0,5,1,1.0000,5,2,31.902408,161.736789
115,64.4500,15,5,0,5,1,1.0000,6,2,35.302174,74.696329
116,62.7400,32,5,0,5,1,1.0000,5,3,30.040771,114.060590
117,-11.6600,42,4,1,5,1,0.8000,16,2,30.848549,163.857254
118,64.3800,14,5,0,5,1,1.0000,5,3,32.813844,61.064345
119,38.7100,23,5,0,5,1,1.0000,9,4,31.399766,81.716300
120,-6.9800,36,4,1,5,1,0.8000,15,2,34.187822,115.226727
121,23.5900,37,5,0,5,1,1.0000,12,4,35.784567,149.568127
122,49.3600,18,5,0,5,1,1.0000,8,3,33.849006,96.517664
123,78.4300,19,5,0,5,1,1.0000,4,1,35.611862,101.871669
124,64.4100,13,5,0,5,1,1.0000,5,3,31.124177,90.635469
125,59.5800,14,5,0,5,1,1.0000,6,3,30.364299,145.007980
126,49.2300,19,5,0,5,1,1.0000,7,4,30.939777,123.943391
127,-11.6700,39,4,1,5,1,0.8000,15,3,31.785677,132.156673
128,24.1400,22,4,1,5,1,0.8000,8,3,34.029370,183.293234
129,54.3000,20,5,0,5,1,1.0000,9,1,29.384462,64.402042
130,-1.5600,42,4,1,5,1,0.8000,14,2,32.420901,141.754228
131,3.5900,37,4,1,5,1,0.8000,13,2,31.923372,118.794824
132,74.4100,13,5,0,5,1,1.0000,4,2,37.277522,121.217941
133,54.3800,14,5,0,5,1,1.0000,7,3,34.059695,87.762219
134,18.9800,24,4,1,5,1,0.8000,9,3,32.557955,132.526395
135,-6.1000,30,4,1,5,1,0.8000,16,1,32.851608,133.055116
136,69.4700,11,5,0,5,1,1.0000,4,3,32.206536,122.538499
137,62.2400,32,5,0,5,1,1.0000,5,3,27.969978,113.947934
138,48.7100,23,5,0,5,1,1.0000,7,4,26.190808,111.696754
139,63.3800,24,5,0,5,1,1.0000,4,4,28.415777,87.288712
140,32.0900,37,5,0,5,1,1.0000,8,6,28.601900,136.588873
141,74.4100,13,5,0,5,1,1.0000,3,3,30.321485,125.530365
142,64.1300,19,5,0,5,1,1.0000,4,4,27.432540,106.559222
143,69.5500,15,5,0,5,1,1.0000,4,3,28.192275,84.285419
144,68.6900,27,5,0,5,1,1.0000,5,2,27.052323,136.260938
145,-1.6700,39,4,1,5,1,0.8000,14,2,27.312923,128.245151
146,63.0500,35,5,0,5,1,1.0000,7,1,26.887864,108.359334
147,53.9300,19,5,0,5,1,1.0000,6,4,27.305650,97.007799
148,18.8600,28,4,1,5,1,0.8000,11,1,27.223774,133.830384
149,-11.8700,39,5,0,5,1,1.0000,20,3,26.560643,219.501205
150,64.1700,21,5,0,5,1,1.0000,5,3,26.249093,127.167097
151,48.6300,29,5,0,5,1,1.0000,8,3,28.542068,150.040994
152,39.1000,20,5,0,5,1,1.0000,10,3,26.375171,150.936747
153,8.1800,34,3,2,5,1,0.6000,7,2,25.716873,74.081059
154,63.3400,22,5,0,5,1,1.0000,4,4,28.473960,58.871838
155,44.0000,20,5,0,5,1,1.0000,8,4,25.225685,175.611655
156,73.9900,17,5,0,5,1,1.0000,4,2,24.974198,116.945968
157,59.3100,13,5,0,5,1,1.0000,6,3,26.052993,95.609916
158,39.0700,21,4,1,5,1,0.8000,6,2,30.308444,150.423787
159,74.6600,8,5,0,5,1,1.0000,3,3,25.464697,114.379872
160,33.9800,24,4,1,5,1,0.8000,5,4,25.591187,156.485002
161,48.7800,24,5,0,5,1,1.0000,9,2,29.563360,136.790990
162,13.1600,38,4,1,5,1,0.8000,11,2,26.615781,206.530649
163,64.0700,21,5,0,5,1,1.0000,5,3,24.655501,158.433560
164,78.9200,16,5,0,5,1,1.0000,4,1,27.523628,164.833554
165,59.5100,13,5,0,5,1,1.0000,6,3,22.567932,103.478284
166,74.1600,18,5,0,5,1,1.0000,4,2,28.866187,100.829463
167,69.0200,16,5,0,5,1,1.0000,4,3,21.693703,102.054972
168,48.8200,26,5,0,5,1,1.0000,10,1,27.008285,112.341754
169,19.0500,25,4,1,5,1,0.8000,10,2,24.415262,95.073424
170,16.9500,55,4,1,5,1,0.8000,11,2,22.867334,67.812699
171,64.1500,15,5,0,5,1,1.0000,4,4,24.114637,96.826662
172,68.2400,22,5,0,5,1,1.0000,3,4,23.633996,73.099396
173,43.4000,30,5,0,5,1,1.0000,9,3,21.741870,131.860670
174,-7.0800,46,4,1,5,1,0.8000,16,1,22.897586,150.405815
175,48.4500,35,5,0,5,1,1.0000,8,3,23.807094,148.508620
176,74.5100,13,5,0,5,1,1.0000,3,3,25.652447,140.470253
177,53.5100,33,5,0,5,1,1.0000,9,1,20.455804,114.895134
178,33.3400,32,5,0,5,1,1.0000,10,4,22.430411,98.961125
179,38.9800,24,5,0,5,1,1.0000,10,3,22.736583,107.939934
180,63.9400,22,5,0,5,1,1.0000,6,2,23.570695,142.175159
181,78.8200,16,5,0,5,1,1.0000,3,2,23.004411,121.202014
182,69.3100,13,5,0,5,1,1.0000,4,3,26.405469,135.325885
183,23.7100,33,4,1,5,1,0.8000,7,4,21.845669,105.135857
184,49.0400,22,4,1,5,1,0.8000,4,2,18.713927,120.989279
185,38.3200,36,5,0,5,1,1.0000,9,4,23.650176,101.405403
186,58.6800,24,5,0,5,1,1.0000,6,3,19.799853,161.151535
187,74.6000,10,5,0,5,1,1.0000,4,2,22.076027,184.503601
188,54.1800,24,5,0,5,1,1.0000,6,4,20.404750,113.809636
189,33.5400,42,5,0,5,1,1.0000,13,1,23.235796,105.840175
190,64.2600,18,5,0,5,1,1.0000,5,3,19.925885,168.173628
191,17.4000,40,4,1,5,1,0.8000,11,2,21.306437,110.163132
192,58.7300,29,5,0,5,1,1.0000,7,2,21.431613,140.327109
193,58.8500,25,5,0,5,1,1.0000,7,2,20.801505,137.426103
194,68.8600,18,5,0,5,1,1.0000,3,4,21.599044,209.204698
195,63.1500,25,5,0,5,1,1.0000,4,4,18.333265,114.211356
196,34.1000,20,4,1,5,1,0.8000,8,1,19.601145,161.978848
197,48.8900,27,5,0,5,1,1.0000,9,2,21.511053,132.013190
198,37.7900,47,5,0,5,1,1.0000,12,1,20.926903,92.808786
199,34.0300,29,4,1,5,1,0.8000,5,4,19.815921,110.675658
200,59.3800,14,5,0,5,1,1.0000,5,4,16.711783,112.921266
201,69.4500,15,5,0,5,1,1.0000,4,3,18.534933,133.977763
202,69.2900,17,5,0,5,1,1.0000,4,3,16.266221,151.160072
203,58.8400,22,5,0,5,1,1.0000,9,0,18.680540,97.370398
204,39.5200,16,4,1,5,1,0.8000,7,1,16.323865,128.503970
205,33.5400,32,5,0,5,1,1.0000,11,3,18.078697,114.376241
206,69.3800,14,5,0,5,1,1.0000,4,3,21.173569,116.467297
207,13.7900,27,4,1,5,1,0.8000,12,1,19.519234,124.191920
208,68.9400,22,5,0,5,1,1.0000,4,3,17.583109,177.143539
209,39.0900,27,4,1,5,1,0.8000,8,0,21.413284,131.257695
210,8.4400,42,5,0,5,1,1.0000,19,0,16.003314,149.508531
211,43.7900,27,4,1,5,1,0.8000,6,1,16.942608,172.806456
212,18.5100,33,4,1,5,1,0.8000,10,2,18.764327,90.020844
213,69.1600,18,5,0,5,1,1.0000,5,2,18.931276,128.595360
214,33.2200,36,5,0,5,1,1.0000,10,4,17.154178,123.830078
215,38.3300,29,5,0,5,1,1.0000,9,4,14.318571,180.469707
216,69.3200,16,5,0,5,1,1.0000,5,2,16.058012,125.280209
217,7.6200,56,5,0,5,1,1.0000,18,1,16.027345,104.588486
218,39.1300,29,5,0,5,1,1.0000,9,4,14.411337,168.851784
219,12.3500,45,4,1,5,1,0.8000,12,2,16.507522,150.231488
220,59.1000,20,5,0,5,1,1.0000,7,2,22.755508,119.360922
221,69.4100,13,5,0,5,1,1.0000,5,2,16.941045,155.430664
222,63.2900,27,5,0,5,1,1.0000,6,2,15.411751,113.781779
223,38.9200,26,5,0,5,1,1.0000,7,6,16.459548,160.347153
224,53.6900,27,5,0,5,1,1.0000,9,1,18.653705,156.466132
225,-8.1500,55,4,1,5,1,0.8000,16,2,16.407795,119.985870
226,69.2500,15,5,0,5,1,1.0000,5,2,17.260264,162.883179
227,63.9300,19,5,0,5,1,1.0000,6,2,17.255456,145.730276
228,1.8900,47,4,1,5,1,0.8000,13,3,16.363010,174.533200
229,69.3200,16,5,0,5,1,1.0000,6,1,16.060016,116.872429
230,43.9400,22,5,0,5,1,1.0000,8,4,15.961362,129.975757
231,43.8500,25,5,0,5,1,1.0000,10,2,14.344297,169.767166
232,69.2700,21,5,0,5,1,1.0000,5,2,16.242860,155.136046
233,64.4100,13,5,0,5,1,1.0000,4,4,14.552365,174.912979
234,18.3600,28,5,0,5,1,1.0000,12,5,12.099306,124.448466
235,38.6300,39,5,0,5,1,1.0000,10,3,14.065065,134.355141
236,53.5400,32,5,0,5,1,1.0000,7,3,13.304608,120.759861
237,69.6700,11,5,0,5,1,1.0000,4,3,15.384412,100.008066
238,43.0400,42,4,1,5,1,0.8000,7,0,12.504657,145.065303
239,74.1900,17,5,0,5,1,1.0000,5,1,14.859745,143.732596
240,53.0600,38,5,0,5,1,1.0000,8,2,12.830546,119.433192
241,54.1400,22,5,0,5,1,1.0000,8,2,13.658508,141.088152
242,78.5500,25,5,0,5,1,1.0000,4,1,14.379006,165.580432
243,74.6700,11,5,0,5,1,1.0000,3,3,11.454926,122.092397
244,79.3500,15,5,0,5,1,1.0000,3,2,13.169488,133.044997
245,79.3000,10,5,0,5,1,1.0000,2,3,11.270879,104.204059
246,69.3600,18,5,0,5,1,1.0000,5,2,11.319751,128.327295
247,63.8000,20,5,0,5,1,1.0000,5,3,13.710773,150.004103
248,69.4800,14,5,0,5,1,1.0000,5,2,13.082144,165.485133
249,79.3900,17,5,0,5,1,1.0000,4,1,11.261479,156.739468
250,69.0300,19,5,0,5,1,1.0000,5,2,11.135538,150.967236
251,69.5000,10,5,0,5,1,1.0000,4,3,12.794776,133.328247
252,34.2700,21,4,1,5,1,0.8000,7,2,11.130580,121.270073
253,44.1400,22,4,1,5,1,0.8000,6,1,11.647986,117.168002
254,39.1400,22,4,1,5,1,0.8000,7,1,10.464597,122.852689
255,48.8300,19,5,0,5,1,1.0000,7,4,13.020178,134.824770
256,38.5200,36,5,0,5,1,1.0000,12,1,11.193469,174.162370
257,79.2400,12,5,0,5,1,1.0000,3,2,12.634815,116.702663
258,64.4500,15,5,0,5,1,1.0000,6,2,12.841217,94.391789
259,68.9200,26,5,0,5,1,1.0000,5,2,12.751391,107.999620
260,58.1400,42,5,0,5,1,1.0000,7,2,12.126573,159.689719
261,73.8400,22,5,0,5,1,1.0000,4,2,11.781931,135.717754
262,73.9600,18,5,0,5,1,1.0000,4,2,9.931568,203.001099
263,58.7000,30,5,0,5,1,1.0000,7,2,10.802062,93.336928
264,48.8900,27,5,0,5,1,1.0000,8,3,10.659800,105.778236
265,59.0900,27,5,0,5,1,1.0000,7,2,8.516052,151.345825
266,58.6900,27,5,0,5,1,1.0000,8,1,10.815244,101.879645
267,33.7600,38,4,1,5,1,0.8000,8,1,10.414733,135.694958
268,39.0000,20,4,1,5,1,0.8000,6,2,9.830921,142.516820
269,74.5100,13,5,0,5,1,1.0000,5,1,10.038185,161.185707
270,54.0900,27,5,0,5,1,1.0000,8,2,10.198424,108.876774
271,68.4500,25,5,0,5,1,1.0000,3,4,9.559791,106.842722
272,28.9900,27,4,1,5,1,0.8000,9,1,12.944330,110.099342
273,69.1800,14,5,0,5,1,1.0000,4,3,12.360191,72.607650
274,73.7100,33,5,0,5,1,1.0000,4,2,10.266574,193.618140
275,69.3800,14,5,0,5,1,1.0000,5,2,10.908253,113.284885
276,63.6700,21,5,0,5,1,1.0000,6,2,10.888418,117.942986
277,48.7600,28,4,1,5,1,0.8000,3,3,9.485509,122.233046
278,32.2200,46,4,1,5,1,0.8000,9,1,10.670583,158.756558
279,64.2000,20,5,0,5,1,1.0000,5,3,10.844309,150.985710
280,49.2600,18,5,0,5,1,1.0000,9,2,10.260149,113.236287
281,59.1900,17,5,0,5,1,1.0000,5,4,11.706957,134.829892
282,39.1500,25,4,1,5,1,0.8000,7,1,9.197551,163.099234
283,58.3300,39,5,0,5,1,1.0000,7,2,9.229643,154.841139
284,63.2000,40,5,0,5,1,1.0000,7,1,9.993118,106.785739
285,69.1300,19,5,0,5,1,1.0000,6,1,10.188684,111.175449
286,63.4200,26,5,0,5,1,1.0000,4,4,10.778664,159.548257
287,69.1300,19,5,0,5,1,1.0000,4,3,9.488323,116.697823
288,58.7200,26,5,0,5,1,1.0000,6,3,10.893110,161.399179
289,59.0700,21,5,0,5,1,1.0000,6,3,9.178714,82.207313
290,69.0400,22,5,0,5,1,1.0000,6,1,11.479552,85.365553
291,64.2600,18,5,0,5,1,1.0000,6,2,10.797964,135.567513
292,73.6500,25,5,0,5,1,1.0000,4,2,10.848061,120.026732
293,63.8500,25,5,0,5,1,1.0000,5,3,8.307268,139.097565
294,69.4400,12,5,0,5,1,1.0000,4,3,12.098089,134.696895
295,69.3900,17,5,0,5,1,1.0000,5,2,9.521477,129.280606
296,64.0100,23,5,0,5,1,1.0000,5,3,8.314856,139.601413
297,79.2600,18,5,0,5,1,1.0000,4,1,9.724282,97.353069
298,74.3100,13,5,0,5,1,1.0000,4,2,9.697889,95.016562
299,69.3800,14,5,0,5,1,1.0000,5,2,10.149545,168.457965
300,74.4100,13,5,0,5,1,1.0000,4,2,8.589394,99.523096
301,59.4300,19,4,1,5,1,0.8000,2,2,8.116326,117.781960
302,48.7700,31,5,0,5,1,1.0000,8,3,8.670956,101.089619
303,79.3800,14,5,0,5,1,1.0000,3,2,7.330760,105.370485
304,73.5800,24,5,0,5,1,1.0000,3,3,8.219345,146.902910
305,68.6800,24,5,0,5,1,1.0000,4,3,8.006609,115.019106
306,78.8600,28,5,0,5,1,1.0000,3,2,7.796875,118.141833
307,48.8300,29,5,0,5,1,1.0000,9,2,8.740407,156.160168
308,79.1200,16,5,0,5,1,1.0000,3,2,9.900117,144.600920
309,79.1400,22,5,0,5,1,1.0000,4,1,8.123148,93.768874
310,69.3200,16,5,0,5,1,1.0000,5,2,9.135473,142.875063
311,79.2000,20,5,0,5,1,1.0000,5,0,8.301329,103.538251
312,69.1600,18,5,0,5,1,1.0000,5,2,8.493410,127.425778
313,48.2800,34,4,1,5,1,0.8000,5,1,8.553315,137.925087
314,74.3000,20,5,0,5,1,1.0000,4,2,9.764863,121.755048
315,74.2600,18,5,0,5,1,1.0000,4,2,7.225348,140.237054
316,64.1600,18,5,0,5,1,1.0000,4,4,7.533843,131.047957
317,74.4400,12,5,0,5,1,1.0000,3,3,10.687835,114.463271
318,74.1400,22,5,0,5,1,1.0000,5,1,7.451230,86.227647
319,79.2800,14,5,0,5,1,1.0000,4,1,10.030366,159.973813
320,58.6000,40,5,0,5,1,1.0000,6,3,8.588706,123.644771
321,74.1300,19,5,0,5,1,1.0000,5,1,7.754440,155.746022
322,73.7000,30,5,0,5,1,1.0000,5,1,7.900655,93.087029
323,52.6700,51,5,0,5,1,1.0000,8,2,8.792216,142.634653
324,74.1600,18,5,0,5,1,1.0000,4,2,8.097304,95.264027
325,74.5100,13,5,0,5,1,1.0000,3,3,9.983457,126.638901
326,79.1500,15,5,0,5,1,1.0000,3,2,8.054259,90.191209
327,58.7000,30,5,0,5,1,1.0000,7,2,8.395312,101.823401
328,69.2000,20,5,0,5,1,1.0000,4,3,8.818533,155.590634
329,59.1400,22,5,0,5,1,1.0000,6,3,7.323297,148.510036
330,78.5100,23,5,0,5,1,1.0000,5,0,7.667940,87.545908
331,79.1600,18,5,0,5,1,1.0000,4,1,6.346968,147.887149
332,49.3000,20,4,1,5,1,0.8000,5,1,8.500394,128.076790
333,39.0300,29,4,1,5,1,0.8000,6,2,7.279707,170.083716
334,69.2500,15,5,0,5,1,1.0000,4,3,8.657991,135.206026
335,79.1800,14,5,0,5,1,1.0000,3,2,7.357463,107.862680
336,69.0400,22,5,0,5,1,1.0000,4,3,8.923101,116.770490
337,74.2500,15,5,0,5,1,1.0000,4,2,7.322814,107.345875
338,69.4800,14,5,0,5,1,1.0000,5,2,9.082748,104.933786
339,58.9800,24,5,0,5,1,1.0000,8,1,8.056495,132.949202
340,69.3400,22,5,0,5,1,1.0000,6,1,8.228429,118.588423
341,74.0700,21,5,0,5,1,1.0000,5,1,7.420698,90.942408
342,44.0900,27,4,1,5,1,0.8000,5,2,7.774872,106.410681
343,59.3900,17,4,1,5,1,0.8000,2,2,6.673242,117.332462
344,79.5400,12,5,0,5,1,1.0000,4,1,8.478249,124.206749
345,69.6000,10,5,0,5,1,1.0000,4,3,7.155535,125.714825
346,62.5200,36,5,0,5,1,1.0000,6,2,7.874253,158.915802
347,78.9300,19,5,0,5,1,1.0000,3,2,6.839360,89.282913
348,64.2400,22,5,0,5,1,1.0000,6,2,8.308605,118.136682
349,74.1900,17,5,0,5,1,1.0000,4,2,8.938147,89.270216
350,74.3200,16,5,0,5,1,1.0000,4,2,8.050817,71.014831
351,68.9300,19,5,0,5,1,1.0000,4,3,8.999958,67.195184
352,79.5700,11,5,0,5,1,1.0000,3,2,7.848635,90.408821
353,74.1700,21,5,0,5,1,1.0000,5,1,8.300237,123.184489
354,49.1700,21,4,1,5,1,0.8000,5,1,9.447981,121.894433
355,62.8500,55,5,0,5,1,1.0000,6,2,7.757282,140.989084
356,79.2100,13,5,0,5,1,1.0000,3,2,8.772009,105.076956
357,78.5900,17,5,0,5,1,1.0000,3,2,7.466305,137.515199
358,26.6400,62,4,1,5,1,0.8000,10,1,6.892632,91.419343
359,79.3400,12,5,0,5,1,1.0000,4,1,7.129181,100.266421
360,79.1800,14,5,0,5,1,1.0000,3,2,7.481205,151.513860
361,68.9700,21,5,0,5,1,1.0000,5,2,7.051004,114.925625
362,74.3000,20,5,0,5,1,1.0000,4,2,7.121818,96.357582
363,58.9500,25,5,0,5,1,1.0000,8,1,6.076485,74.819752
364,59.3300,19,5,0,5,1,1.0000,6,3,7.191712,87.783194
365,74.0300,19,5,0,5,1,1.0000,4,2,7.329454,89.253167
366,78.9200,16,5,0,5,1,1.0000,3,2,7.790667,140.573387
367,74.4100,13,5,0,5,1,1.0000,4,2,6.422650,88.333910
368,72.8600,38,5,0,5,1,1.0000,4,2,6.767390,69.767145
369,79.5800,14,5,0,5,1,1.0000,3,2,7.531631,144.757118
370,74.3400,12,5,0,5,1,1.0000,4,2,6.625620,85.802566
371,79.4700,11,5,0,5,1,1.0000,3,2,6.821202,96.961398
372,79.4000,10,5,0,5,1,1.0000,3,2,8.037900,134.656531
373,53.4800,24,4,1,5,1,0.8000,3,2,6.860295,106.126387
374,79.4000,10,5,0,5,1,1.0000,2,3,5.949917,76.011475
375,68.9200,26,5,0,5,1,1.0000,5,2,6.066136,88.509288
376,79.4800,14,5,0,5,1,1.0000,3,2,6.324824,91.869401
377,74.2200,16,5,0,5,1,1.0000,3,3,7.344733,70.303836
378,74.0300,19,5,0,5,1,1.0000,5,1,5.896370,108.610864
379,79.3900,17,5,0,5,1,1.0000,3,2,5.961334,92.279767
380,67.4700,41,5,0,5,1,1.0000,4,3,6.592490,109.820975
381,79.5700,11,5,0,5,1,1.0000,3,2,6.855568,123.018091
382,28.1400,52,5,0,5,1,1.0000,13,2,6.959541,152.895333
383,78.7500,25,5,0,5,1,1.0000,3,2,7.116964,74.657853
384,70.9300,49,5,0,5,1,1.0000,5,1,6.895075,114.398274
385,74.3300,19,5,0,5,1,1.0000,4,2,7.013706,99.589806
