episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
248,67.8100,33,5,0,5,1,1.0000,6,1,20.367762,119.153015
249,38.4900,27,4,1,5,1,0.8000,6,2,14.239747,119.296176
250,26.4100,53,4,1,5,1,0.8000,9,2,15.121723,108.358549
251,33.5500,25,4,1,5,1,0.8000,7,2,14.850907,104.244223
252,53.7400,32,5,0,5,1,1.0000,9,1,16.899781,68.750574
253,63.8400,22,5,0,5,1,1.0000,5,3,15.455766,97.170432
254,28.4800,34,4,1,5,1,0.8000,7,3,13.621450,115.200945
255,58.4800,24,5,0,5,1,1.0000,6,3,12.646932,93.016904
256,67.5900,27,5,0,5,1,1.0000,4,3,16.443739,111.062982
257,18.1800,34,4,1,5,1,0.8000,9,3,12.687149,128.394960
258,53.4000,30,5,0,5,1,1.0000,7,3,15.945296,95.897466
259,52.5200,36,4,1,5,1,0.8000,4,1,16.124086,97.878940
260,62.7000,30,5,0,5,1,1.0000,5,3,15.907267,124.117404
261,9.5300,69,4,1,5,1,0.8000,11,3,14.018776,106.743234
262,53.9300,29,5,0,5,1,1.0000,8,2,13.150381,90.325885
263,37.1300,49,5,0,5,1,1.0000,11,2,14.265531,100.375793
264,52.7400,32,5,0,5,1,1.0000,6,4,13.465040,124.026083
265,36.4300,49,5,0,5,1,1.0000,11,2,14.156578,123.731056
266,73.6700,21,5,0,5,1,1.0000,4,2,13.328455,120.713795
267,74.0200,16,5,0,5,1,1.0000,4,2,11.925881,91.899957
268,73.8800,14,5,0,5,1,1.0000,3,3,12.226459,138.270931
269,68.9600,18,5,0,5,1,1.0000,5,2,11.917649,126.992751
270,69.4600,18,5,0,5,1,1.0000,5,2,14.255293,97.675562
271,-12.2600,62,3,2,5,1,0.6000,11,2,14.039642,117.822247
272,44.0300,29,4,1,5,1,0.8000,4,3,15.866353,107.730383
273,58.1800,34,5,0,5,1,1.0000,5,4,12.620656,109.304165
274,63.5600,18,5,0,5,1,1.0000,3,5,13.232738,117.841799
275,23.0700,41,5,0,5,1,1.0000,13,3,15.950311,80.947471
276,62.8300,29,5,0,5,1,1.0000,5,3,13.086496,102.573415
